Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_Không có sổ,Giấy tờ pháp lý_Sổ chung / công chứng vi bằng,Giấy tờ pháp lý_Đang chờ sổ,Giấy tờ pháp lý_Đã có sổ,Hướng_Không xác định,Hướng_Nam,Hướng_Tây,Hướng_Tây Bắc,Hướng_Tây Nam,Hướng_Đông,Hướng_Đông Bắc,Hướng_Đông Nam,Tình trạng nội thất_Hoàn thiện cơ bản,Tình trạng nội thất_Không xác định,Tình trạng nội thất_Nội thất cao cấp,Tình trạng nội thất_Nội thất đầy đủ,Phường/Xã_encoded,Thành phố_encoded,Giá bán_numeric_log,Diện tích (m2)_log,Giá_per_m2_log
21.5,4.0,13.0,1.0,3.0,2.0,106930232.55813953,4.0,0.3076923076923077,5.375,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7018352180.175548,6478016096.952897,21.555740083162426,3.1135153092103742,18.487687156945732
54.0,4.5,12.0,2.0,2.0,1.0,107407407.4074074,4.0,0.375,13.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,7591750826.755947,6478016096.952897,22.4811237546712,4.007333185232471,18.492139717244854
52.0,5.0,11.0,4.0,3.0,2.0,101923076.92307693,7.0,0.45454545454545453,7.428571428571429,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,5127066702.676067,6478016096.952897,22.390972657693165,3.970291913552122,18.43972894873438
37.0,4.0,10.0,2.0,2.0,2.0,99459459.45945945,4.0,0.4,9.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,5162547503.167744,6464509836.25199,22.026178589398988,3.6375861597263857,18.415260686537373
48.0,4.0,13.5,4.0,4.0,3.0,193083333.33333334,8.0,0.2962962962962963,6.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7442275014.617034,6444340613.27308,22.94983344362444,3.8918202981106265,19.07863243778776
36.0,3.0,12.0,2.0,3.0,2.0,183333333.33333334,5.0,0.25,7.2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6548785436.7108,6464509836.25199,22.610335486130307,3.6109179126442243,19.026816552977227
114.0,4.0,15.0,3.0,3.0,2.0,36754385.96491229,6.0,0.26666666666666666,19.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,5487307173.722343,4051583764.3770323,22.15596657111912,4.74493212836325,17.4197681496936
60.0,4.0,15.0,4.0,5.0,2.0,104833333.33333333,9.0,0.26666666666666666,6.666666666666667,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5273572930.877672,6444340613.27308,22.56222690781774,4.110873864173311,18.46788235497561
45.0,4.5,10.0,2.0,2.0,2.0,139555555.55555555,4.0,0.45,11.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7591750826.755947,6478016096.952897,22.560635817585755,3.828641396489095,18.753973334821804
48.0,4.0,12.0,3.0,2.0,2.0,95833333.33333333,5.0,0.3333333333333333,9.6,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6772043069.430387,6473607613.312442,22.24932214065885,3.8918202981106265,18.378121139968354
24.0,4.0,6.0,2.0,1.0,1.0,28750000.0,3.0,0.6666666666666666,8.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5646216738.685468,3076763090.218856,20.352202157004854,3.2188758248682006,17.17414835999024
52.0,4.0,13.0,4.0,3.0,2.0,153846153.84615386,7.0,0.3076923076923077,7.428571428571429,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7294807614.21645,6473607613.312442,22.802707378751247,3.970291913552122,18.85146366654482
37.3,3.5,11.0,2.0,2.0,2.0,105898123.32439679,4.0,0.3181818181818182,9.325,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6554775036.0094,6478016096.952897,22.096981416112605,3.6454498961866,18.47798809865271
130.0,4.2,30.0,3.0,3.0,2.0,33076923.076923076,6.0,0.14,21.666666666666668,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5080469328.261004,3198478885.647981,22.181880859878486,4.875197323201151,17.314346439422902
51.2,4.0,12.0,4.0,3.0,4.0,101562500.0,7.0,0.3333333333333333,7.314285714285715,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,5818812134.306448,6478016096.952897,22.3719244627261,3.955082494888593,18.436184940334485
40.0,4.5,15.0,3.0,3.0,3.0,119750000.0,6.0,0.3,6.666666666666667,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6594647773.78147,7160177606.439785,22.289796248578003,3.713572066704308,18.60091680260603
48.0,4.0,13.0,5.0,5.0,6.0,162500000.0,10.0,0.3076923076923077,4.8,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7209308944.41015,9169252500.671946,22.77738957077016,3.8918202981106265,18.906188565887913
80.0,5.0,16.0,4.0,4.0,3.0,95000000.0,8.0,0.3125,10.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,6238265688.949522,5007776062.983174,22.751414084370275,4.394449154672439,18.36938746009113
75.0,4.0,13.0,3.0,1.0,2.0,20933333.333333332,4.0,0.3076923076923077,18.75,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5949509169.475056,3076763090.218856,21.17434145694357,4.330733340286331,16.856853390541016
106.0,5.3,21.0,4.0,5.0,4.0,70754716.98113208,9.0,0.2523809523809524,11.777777777777779,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,5118425538.2540655,6473607613.312442,22.73816885762201,4.672828834461906,18.07472977750994
26.0,4.0,13.0,2.0,2.0,2.0,183461538.46153846,4.0,0.3076923076923077,6.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7188347279.066242,6444340613.27308,22.285612142056305,3.295836866004329,19.027515609275913
25.0,4.0,13.0,2.0,3.0,2.0,95600000.0,5.0,0.3076923076923077,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6598715226.28863,6444340613.27308,21.59455920330824,3.258096538021482,18.37568338848188
39.0,3.9,10.0,4.0,5.0,5.0,225641025.64102563,9.0,0.39,4.333333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,8480980245.349618,6473607613.312442,22.898017558544208,3.6888794541139363,19.234455916732745
100.0,4.5,15.0,2.0,2.0,2.0,48500000.0,4.0,0.3,25.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,5876913597.089586,6884166851.269029,22.302244542101988,4.61512051684126,17.697074376526267
90.0,4.5,17.0,4.0,3.0,3.0,122222222.22222222,7.0,0.2647058823529412,12.857142857142858,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6256830393.685441,7160177606.439785,23.12116110983569,4.51085950651685,18.621351447596336
100.0,4.0,13.0,4.0,3.0,3.0,199000000.0,7.0,0.3076923076923077,14.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7592592654.780922,6473607613.312442,23.71398556872711,4.61512051684126,19.108815387713893
38.0,4.0,13.0,3.0,3.0,2.0,197368421.0526316,6.0,0.3076923076923077,6.333333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6393225102.319236,9368352105.174751,22.73816885762201,3.6635616461296463,19.100582702828955
36.0,9.0,4.0,3.0,2.0,2.0,166666666.66666666,5.0,2.25,7.2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6152041700.773078,6444340613.27308,22.515025306341133,3.6109179126442243,18.931506373718356
40.0,3.2,13.0,4.0,3.0,4.0,88750000.0,7.0,0.24615384615384617,5.714285714285714,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5529654472.205075,6464509836.25199,21.990213440715426,3.713572066704308,18.301333997587406
97.0,5.5,18.3,3.0,2.0,2.0,43814432.98969072,5.0,0.3005464480874317,19.4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,3316103998.320915,6471881569.217854,22.17018482011803,4.584967478670572,17.595473864202884
122.0,5.0,25.0,3.0,2.0,3.0,48770491.80327869,5.0,0.2,24.4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5464154810.628208,6444340613.27308,22.506657056672015,4.812184355372417,17.702636032274896
175.0,4.0,13.0,3.0,3.0,2.0,24285714.285714287,6.0,0.3076923076923077,29.166666666666668,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4849580263.756253,4014550222.042567,22.17018482011803,5.170483995038151,17.00539888713569
39.0,4.0,11.0,3.0,2.0,2.0,127692307.6923077,5.0,0.36363636363636365,7.8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,7542156210.245164,6473607613.312442,22.328695728183774,3.6888794541139363,18.665134089684653
57.0,4.0,15.0,4.0,4.0,4.0,110350877.19298245,8.0,0.26666666666666666,7.125,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,5162547503.167744,6464509836.25199,22.56222690781774,4.060443010546419,18.519175648886215
48.6,3.7,13.4,2.0,2.0,2.0,106790123.45679012,4.0,0.27611940298507465,12.15,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7050423521.748215,6473607613.312442,22.369999534316886,3.903990833730882,18.48637601258192
60.0,4.0,15.0,3.0,3.0,5.0,141666666.66666666,6.0,0.26666666666666666,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6050326423.247411,6478016096.952897,22.86333200056033,4.110873864173311,18.768987445279404
96.0,4.2,23.0,2.0,3.0,3.0,132291666.66666667,5.0,0.1826086956521739,19.2,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6571572766.55571,6478016096.952897,23.264867830489695,4.574710978503383,18.700519646502176
75.4,5.74,13.0,2.0,2.0,2.0,57029177.71883289,4.0,0.44153846153846155,18.85,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,5759644174.05807,6464509836.25199,22.181880859878486,4.335982696172475,17.8590736021669
72.0,4.0,13.0,3.0,3.0,2.0,62500000.0,6.0,0.3076923076923077,12.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6717986617.817483,6473607613.312442,22.227343233944907,4.290459441148391,17.95067713070663
20.0,3.6,6.0,1.0,3.0,2.0,75000000.0,4.0,0.6,5.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,6371685197.81719,6471881569.217854,21.12873094572124,3.044522437723423,18.132998684833918
86.0,5.0,17.0,3.0,3.0,2.0,54651162.79069767,6.0,0.29411764705882354,14.333333333333334,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,5189256798.544794,6471881569.217854,22.27082834587519,4.465908118654584,17.81648106770679
72.0,4.0,18.0,6.0,6.0,4.0,97083333.33333333,12.0,0.2222222222222222,6.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6050326423.247411,6478016096.952897,22.667746393335193,4.290459441148391,18.391080284476505
30.0,4.0,13.0,3.0,3.0,3.0,175000000.0,6.0,0.3076923076923077,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6262931911.199305,6444340613.27308,22.38149391374042,3.4339872044851463,18.980296537602072
55.0,4.0,13.0,3.0,3.0,2.0,69090909.0909091,6.0,0.3076923076923077,9.166666666666666,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6191958206.58972,6464509836.25199,22.05826690394191,4.02535169073515,18.050933732919965
82.0,4.3,20.0,3.0,2.0,2.0,8536585.365853658,5.0,0.215,16.4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,3895750033.006205,3200547990.1332564,20.36659089443625,4.418840607796598,15.959871762886277
39.0,3.0,13.0,8.0,6.0,2.0,220512820.5128205,14.0,0.23076923076923078,2.7857142857142856,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7443747291.549635,6471881569.217854,22.875028040322153,3.6888794541139363,19.211466398611112
21.5,3.0,7.0,2.0,2.0,2.0,199534883.72093022,4.0,0.42857142857142855,5.375,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,7681812998.236696,6478016096.952897,22.179552570119437,3.1135153092103742,19.111499639764375
60.0,4.0,13.0,10.0,3.0,2.0,298333333.3333333,13.0,0.3076923076923077,4.615384615384615,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,8500901483.631888,9169252500.671946,23.608066549848985,4.110873864173311,19.513721990922974
21.4,3.5,6.0,1.0,3.0,2.0,144859813.08411217,4.0,0.5833333333333334,5.35,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7592592654.780922,6473607613.312442,21.854667948760092,3.109060958860994,18.79127703331293
40.0,3.3,12.0,3.0,3.0,3.0,92500000.0,6.0,0.27499999999999997,6.666666666666667,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,5142380229.64984,6444340613.27308,22.03159865686686,3.713572066704308,18.342719213293464
40.0,4.35,13.0,6.0,4.0,5.0,270000000.0,10.0,0.3346153846153846,4.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7141245814.213073,9267157195.27685,23.102811971169178,3.713572066704308,19.413932520666354
41.1,4.0,13.0,4.0,5.0,4.0,109489051.0948905,9.0,0.3076923076923077,4.566666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6896244799.584227,6471881569.217854,22.227343233944907,3.7400477406883357,18.51133512135383
75.0,4.4,16.0,4.0,5.0,4.0,75333333.33333333,9.0,0.275,8.333333333333334,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,4585579325.245269,6478016096.952897,22.454921382281753,4.330733340286331,18.137433281842785
40.0,3.8,13.0,4.0,3.0,4.0,156250000.0,7.0,0.29230769230769227,5.714285714285714,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,6388032522.17421,9169252500.671946,22.555847300854722,3.713572066704308,18.866967852980785
75.0,4.0,13.0,4.0,4.0,2.0,72666666.66666667,8.0,0.3076923076923077,9.375,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7505733624.374716,6473607613.312442,22.41888144580505,4.330733340286331,18.10139334584672
13.0,3.8,4.0,2.0,2.0,2.0,192307692.30769232,4.0,0.95,3.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7050423521.748215,6473607613.312442,21.639556569220566,2.6390573296152584,19.07460721655903
55.0,5.0,11.0,3.0,3.0,3.0,113636363.63636364,6.0,0.45454545454545453,9.166666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7111738614.954849,6931439357.646856,22.555847300854722,4.02535169073515,18.54851412426225
30.0,4.0,13.0,3.0,4.0,5.0,243333333.33333334,7.0,0.3076923076923077,4.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,9260453188.949522,9368352105.174751,22.711140185237742,3.4339872044851463,19.30994280754819
24.5,3.5,7.0,2.0,1.0,2.0,28163265.30612245,3.0,0.5,8.166666666666666,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4692372071.867182,2932561788.88203,20.352202157004854,3.2386784521643803,17.153529073512143
41.0,3.6,12.0,2.0,2.0,2.0,89024390.24390244,4.0,0.3,10.25,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,7382984774.74311,6464509836.25199,22.017993004814784,3.7376696182833684,18.30442094906938
35.0,3.7,9.7,3.0,2.0,3.0,128000000.0,5.0,0.3814432989690722,7.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,6464615110.645765,6478016096.952897,22.222888883596518,3.58351893845611,18.667540829696392
46.0,4.5,17.0,3.0,3.0,3.0,208695652.17391303,6.0,0.2647058823529412,7.666666666666667,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,7050423521.748215,6473607613.312442,22.98502893552437,3.8501476017100584,19.156387543722772
35.0,4.0,8.0,2.0,2.0,3.0,114285714.28571428,4.0,0.5,8.75,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7375432731.661244,6444340613.27308,22.109560198316302,3.58351893845611,18.55421214532689
50.8,4.1,8.9,2.0,2.0,1.0,108070866.14173229,4.0,0.46067415730337075,12.7,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7019723250.828299,6444340613.27308,22.42619409265,3.9473901492654373,18.4982977471366
49.0,4.0,12.0,2.0,2.0,2.0,114285714.28571428,4.0,0.3333333333333333,12.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7475579538.318284,6473607613.312442,22.446032434866087,3.912023005428146,18.55421214532689
45.0,4.0,13.0,2.0,3.0,2.0,58888888.88888889,5.0,0.3076923076923077,9.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7401328188.949522,7160177606.439785,21.6978254773219,3.828641396489095,17.891163004155356
45.0,4.0,11.0,2.0,1.0,2.0,46222222.222222224,3.0,0.36363636363636365,15.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,5524021288.085493,4245852371.093719,21.455633731140406,3.828641396489095,17.648971262523933
50.0,4.0,12.5,4.0,4.0,4.0,113000000.0,8.0,0.32,6.25,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,5279549408.002718,6478016096.952897,22.454921382281753,3.9318256327243257,18.542898385526172
27.0,3.0,9.0,5.0,3.0,3.0,138888888.8888889,8.0,0.3333333333333333,3.375,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6020077039.563437,6471881569.217854,22.045021677195397,3.332204510175204,18.7491848181244
68.0,4.5,15.0,4.0,5.0,4.0,86617647.05882353,9.0,0.3,7.555555555555555,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5928332320.988086,6478016096.952897,22.496521834779685,4.23410650459726,18.277014140978793
63.0,4.0,15.0,4.0,3.0,2.0,93492063.49206349,7.0,0.26666666666666666,9.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5273572930.877672,6444340613.27308,22.496521834779685,4.1588830833596715,18.35338711891447
72.0,5.0,14.0,3.0,2.0,1.0,73611111.1111111,5.0,0.35714285714285715,14.4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5012201109.199834,4044193380.4409933,22.390972657693165,4.290459441148391,18.114306552073337
79.0,5.0,16.0,2.0,1.0,2.0,45569620.25316456,3.0,0.3125,26.333333333333332,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,5136885163.1794405,6464509836.25199,22.004199682686252,4.382026634673881,17.6347518518859
42.0,3.5,12.0,4.0,4.0,3.0,185714285.7142857,8.0,0.2916666666666667,5.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7052466008.185539,6444340613.27308,22.77738957077016,3.7612001156935624,19.039719957743205
24.0,6.0,4.0,2.0,2.0,2.0,56250000.0,4.0,1.5,6.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6704131453.263589,6478016096.952897,21.02337043013749,3.2188758248682006,17.84531661682658
58.0,4.0,14.0,4.0,3.0,2.0,117241379.31034483,7.0,0.2857142857142857,8.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6270408448.190128,6471881569.217854,22.64018844927553,4.07753744390572,18.579745447111463
75.0,5.0,15.0,3.0,2.0,2.0,122666666.66666667,5.0,0.3333333333333333,15.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,6102527101.811841,6896101548.674963,22.942469321110103,4.330733340286331,18.624981215617268
40.0,3.6,11.5,2.0,2.0,2.0,132500000.0,4.0,0.3130434782608696,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5818812134.306448,6478016096.952897,22.390972657693165,3.713572066704308,18.702093210937722
140.0,4.0,35.0,8.0,6.0,3.0,125000000.0,14.0,0.11428571428571428,10.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,4776917998.44085,6471881569.217854,23.585466717933024,4.948759890378168,18.643824303266577
65.0,5.0,13.0,3.0,3.0,2.0,60000000.0,6.0,0.38461538461538464,10.833333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7047155676.822799,6473607613.312442,22.08424239033842,4.189654742026425,17.909855136853043
58.0,3.8,13.0,3.0,3.0,3.0,181034482.75862068,6.0,0.29230769230769227,9.666666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6380361717.447324,9292467465.333433,23.074641094205127,4.07753744390572,19.01419808908728
165.0,7.4,21.0,2.0,3.0,2.0,115151515.15151516,5.0,0.3523809523809524,33.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,7150308663.028649,4014550222.042567,23.667704816165482,5.111987788356544,18.56175935089648
46.0,4.0,11.5,4.0,5.0,3.0,164130434.7826087,9.0,0.34782608695652173,5.111111111111111,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6050326423.247411,6478016096.952897,22.744813400339794,3.8501476017100584,18.916172009810964
36.0,3.6,10.0,3.0,3.0,3.0,135833333.33333334,6.0,0.36,6.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6191958206.58972,6464509836.25199,22.310458140637692,3.6109179126442243,18.726939209339044
104.0,8.0,13.0,3.0,3.0,2.0,57692307.692307696,6.0,0.6153846153846154,17.333333333333332,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,5883761711.321548,6478016096.952897,22.515025306341133,4.653960350157523,17.870634424366425
60.0,5.6,11.0,2.0,3.0,2.0,90833333.33333333,5.0,0.509090909090909,12.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7770710883.382509,6471881569.217854,22.41888144580505,4.110873864173311,18.324536894408638
72.0,4.0,18.0,2.0,1.0,1.0,51388888.88888889,3.0,0.2222222222222222,24.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5014451948.814479,6471881569.217854,22.03159865686686,4.290459441148391,17.754932557039993
36.0,3.0,12.0,4.0,4.0,2.0,138333333.33333334,8.0,0.25,4.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,7696901624.317872,6471881569.217854,22.328695728183774,3.6109179126442243,18.74517679675578
48.0,4.0,12.0,2.0,2.0,2.0,103958333.33333333,4.0,0.3333333333333333,12.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6168222343.489466,6473607613.312442,22.33070174691024,3.8918202981106265,18.459500745421185
130.0,5.5,24.0,6.0,6.0,2.0,83076923.07692307,12.0,0.22916666666666666,10.833333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,7145015688.949522,6444340613.27308,23.102811971169178,4.875197323201151,18.23527753265804
48.0,4.0,12.0,3.0,3.0,3.0,103125000.0,6.0,0.3333333333333333,8.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5122528544.016682,6473607613.312442,22.32265341372903,3.8918202981106265,18.45145241231609
40.0,4.0,13.0,2.0,2.0,2.0,57500000.0,4.0,0.3076923076923077,10.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6189120474.703827,9169252500.671946,21.556174960316298,3.713572066704308,17.867295523158884
79.0,4.0,13.0,3.0,3.0,2.0,52911392.40506329,6.0,0.3076923076923077,13.166666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7047155676.822799,6473607613.312442,22.15357708372231,4.382026634673881,17.784129249915576
60.0,4.0,15.0,4.0,5.0,5.0,116500000.0,9.0,0.26666666666666666,6.666666666666667,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,6551969584.004904,6478016096.952897,22.667746393335193,4.110873864173311,18.57340183955372
81.0,5.1,15.8,4.0,3.0,2.0,67901234.56790124,7.0,0.3227848101265822,11.571428571428571,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,3913213008.8696837,6464509836.25199,22.428013929366653,4.406719247264253,18.03356478923967
35.0,4.0,13.0,3.0,3.0,2.0,312857142.85714287,6.0,0.3076923076923077,5.833333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6434460086.422561,9367147621.619719,23.116605293300246,3.58351893845611,19.561257234915853
40.0,4.0,10.0,2.0,3.0,2.0,13125000.0,5.0,0.4,8.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,4782150068.212824,2820528859.271697,20.078908822460658,3.713572066704308,16.390029442632436
64.0,4.0,16.0,5.0,5.0,4.0,125000000.0,10.0,0.25,6.4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6165556484.619109,6444340613.27308,22.802707378751247,4.174387269895637,18.643824303266577
49.0,7.0,7.0,3.0,3.0,2.0,106122448.97959183,6.0,1.0,8.166666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6896244799.584227,6471881569.217854,22.3719244627261,3.912023005428146,18.480104173846243
64.0,5.0,12.8,6.0,6.0,4.0,99218750.0,12.0,0.390625,5.333333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6674130033.853771,6473607613.312442,22.57172065000849,4.174387269895637,18.41283757657008
40.0,4.0,10.0,2.0,2.0,2.0,86250000.0,4.0,0.4,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6025588937.732639,6471881569.217854,21.961640068279536,3.713572066704308,18.272760625469946
56.0,3.8,16.0,3.0,4.0,3.0,158928571.42857143,7.0,0.2375,8.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8348281328.178303,6478016096.952897,22.909317113796863,4.04305126783455,18.883965429241492
65.0,7.0,10.0,4.0,4.0,3.0,90000000.0,8.0,0.7,8.125,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,4724825020.463847,6444340613.27308,22.489707498361117,4.189654742026425,18.31532023940565
76.0,4.0,13.0,2.0,3.0,2.0,19078947.36842105,5.0,0.3076923076923077,15.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6260097870.573581,6444340613.27308,21.09482939406855,4.343805421853684,16.764096105506354
117.0,5.6,21.0,4.0,6.0,3.0,132478632.47863248,10.0,0.26666666666666666,11.7,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7446966768.11138,6471881569.217854,23.46410586093613,4.770684624465665,18.701931933622244
82.0,4.0,21.0,3.0,2.0,2.0,54878048.780487806,5.0,0.19047619047619047,16.4,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,5373766054.041992,6478016096.952897,22.227343233944907,4.418840607796598,17.820624004680653
