Giá (tỷ VNĐ),Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Thành phố_encoded,Phường/Xã_encoded,Loại hình_Nhà biệt thự,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_encoded,Hướng_sin,Hướng_cos,Tình trạng nội thất_encoded
0.73,187.0,8.0,23.0,2.0,1.0,1.0,8.326190401322615,6.308681919642858,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.85,33.0,3.198437118343896,10.31753909143192,3.0,4.0,5.0,14.394930712090163,10.407436458333333,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.85,30.0,4.0,7.5,2.0,2.0,2.0,8.326190401322615,7.239562181122449,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.5,20.0,2.4899799195977463,8.032193289024988,2.0,1.0,2.0,8.326190401322615,7.880710392441861,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.75,55.0,4.0,14.0,2.0,1.0,2.0,8.326190401322615,10.410340221774192,0,0,1,0,4,1.0,6.123233995736766e-17,1.5
11.4,160.0,5.0,33.0,4.0,3.0,2.142857142857143,8.326190401322615,8.27396514423077,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
1.95,10.4,5.0,2.0,2.0,1.0,3.0,8.326190401322615,8.623356119791667,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.85,54.0,3.5,15.0,2.0,2.0,1.4464285714285714,8.326190401322615,7.448558482142857,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.9,50.0,4.0,13.0,4.0,3.0,2.0,8.326190401322615,13.766689453125002,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.3
3.05,64.0,5.2,12.0,2.0,2.0,1.7142857142857142,8.326190401322615,7.690110491071429,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.5,65.0,4.0,16.0,3.0,2.0,1.1607142857142858,8.326190401322615,8.035503605769232,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.0,15.0,2.1563858652847827,6.956083436402524,3.0,3.0,1.0,14.394930712090163,8.120888221153846,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.7,51.0,4.5,11.0,2.0,2.0,1.3660714285714284,8.326190401322615,8.39388318452381,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.5,58.0,3.8,15.263157894736842,3.0,3.0,3.0,14.394930712090163,8.293195913461538,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.9,61.8,6.0,10.0,4.0,4.0,2.0,8.326190401322615,8.032967633928573,0,0,1,0,2,0.7071067811865476,-0.7071067811865475,1.3
4.45,48.0,4.0,12.0,2.0,2.0,2.0,8.326190401322615,6.167548339843751,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.99,120.0,6.5,18.0,4.0,3.0,2.0,8.326190401322615,7.7179676339285725,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.5
7.2,26.0,2.839013913315678,9.15810939779251,4.0,3.0,3.0,8.326190401322615,7.880710392441861,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.55,50.0,3.9370039370059056,12.70001270001905,2.0,2.0,2.0,7.179007702464789,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.5,56.0,4.0,16.0,1.0,1.0,3.0,8.326190401322615,6.57707734375,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.55,43.0,4.5,10.0,2.0,2.0,1.1517857142857142,8.326190401322615,6.140096679687501,0,1,0,0,3,0.7071067811865476,-0.7071067811865475,1.1
2.15,32.0,4.0,8.0,3.0,2.0,2.0,8.326190401322615,7.5713466796875,0,1,0,0,4,1.2246467991473532e-16,-1.0,1.5
5.0,30.0,3.049590136395381,9.837387536759294,4.0,4.0,4.0,8.326190401322615,9.16986699695122,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.59,18.0,3.0,6.0,2.0,3.0,2.0,8.326190401322615,7.5713466796875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
8.0,60.0,4.0,15.0,5.0,5.0,5.0,8.326190401322615,7.813706676136364,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
1.76,35.0,3.5,10.0,2.0,2.0,2.0,8.326190401322615,6.552284179687501,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.1
3.1,77.0,4.885693400122444,15.76030129071756,3.0,3.0,1.375,6.578062285958905,10.442253348214283,0,1,0,0,2,0.7071067811865476,-0.7071067811865475,1.3
37.0,477.0,22.0,22.0,4.0,6.0,2.0,8.326190401322615,8.4811546875,1,0,0,0,4,0.7071067811865476,-0.7071067811865475,1.0
0.67,43.0,3.6,12.0,2.0,2.0,1.1517857142857142,8.326190401322615,7.095096679687501,0,0,1,0,3,1.2246467991473532e-16,-1.0,1.3
7.2,40.0,4.0,10.0,2.0,2.0,2.0,8.326190401322615,7.453620404411765,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
11.8,140.0,5.0,28.0,2.0,2.0,3.75,8.326190401322615,10.8850966796875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
14.29,92.0,4.9,25.0,4.0,4.0,3.0,8.326190401322615,6.884781875000001,0,1,0,0,4,-0.7071067811865475,-0.7071067811865477,1.3
5.0,41.0,4.1,10.0,3.0,3.0,3.0,8.326190401322615,12.029777549342104,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.5,48.0,4.0,12.0,4.0,3.0,3.0,8.326190401322615,7.453620404411765,0,1,0,0,4,-1.0,-1.8369701987210294e-16,1.3
6.49,60.0,7.0,8.0,3.0,2.0,2.0,8.326190401322615,8.160888221153847,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
23.0,167.0,5.0,35.0,10.0,5.5,1.0,8.326190401322615,7.038521033653846,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.75,25.0,3.4,8.0,3.0,3.0,2.0,8.326190401322615,7.453620404411765,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.9,100.0,5.0,20.0,4.0,5.0,4.0,8.326190401322615,7.0975966796875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.65,60.0,4.312771730569565,13.912166872805049,3.0,2.0,1.0714285714285714,8.326190401322615,6.044369791666667,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.0,32.0,3.1496031496047245,10.16001016001524,2.0,2.0,1.0,8.326190401322615,8.27396514423077,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
11.9,35.0,3.293933818400121,10.625592962581036,3.0,4.0,5.0,8.326190401322615,10.410340221774192,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.35,36.0,4.0,9.0,2.0,1.0,2.0,8.326190401322615,7.993729910714286,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
6.5,110.0,5.0,22.0,3.0,2.0,1.964285714285714,8.326190401322615,6.57707734375,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.3
11.5,80.0,5.0,16.0,4.0,3.0,3.0,8.326190401322615,8.547436458333333,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
12.5,102.5,5.0,20.0,5.0,5.0,6.0,10.914503125,8.4811546875,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.5
2.4,56.0,4.166533331199932,13.44043010064494,3.0,2.0,2.0,4.931258023648649,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
18.0,2517.0,25.0,107.0,1.0,2.0,1.0,8.326190401322615,8.154349759615384,0,1,0,0,4,0.0,1.0,1.1
9.2,58.4,4.0,14.5,5.0,5.0,3.0,8.326190401322615,8.514103125,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.95,21.0,3.0,7.45,2.0,3.0,2.0,8.326190401322615,9.169436458333331,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.3
5.6,94.0,5.0,18.8,4.0,3.0,3.0,8.326190401322615,7.1163466796875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.7,120.0,5.0,24.0,1.0,1.0,1.0,8.326190401322615,13.766689453125002,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.85,28.0,4.0,7.0,2.0,2.0,1.0,8.326190401322615,7.700481119791667,0,0,1,0,4,0.0,1.0,1.1
3.4,30.4,3.8,8.0,2.0,2.0,2.0,8.326190401322615,9.6100966796875,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
4.49,40.0,4.0,10.0,2.0,2.0,3.0,8.326190401322615,5.915524857954546,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.15,73.0,4.6,16.0,4.0,3.0,3.0,8.326190401322615,6.884781875000001,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.532,114.0,6.0,19.0,4.0,4.0,3.0,4.931258023648649,8.4811546875,0,0,0,1,2,0.7071067811865476,-0.7071067811865475,1.0
10.499,280.0,10.0,28.0,6.0,6.0,4.0,8.4811546875,8.4811546875,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.3
4.75,56.0,5.2,12.9,2.0,1.0,1.5,8.326190401322615,8.035503605769232,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.78,30.0,3.44,9.0,2.0,3.0,1.0,8.326190401322615,18.04338020833333,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.3,64.0,4.0,16.0,5.0,6.0,1.0,8.326190401322615,7.395923519736842,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
5.05,48.0,4.0,12.0,4.0,3.0,3.0,8.326190401322615,13.766689453125002,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.0,65.0,4.0,16.0,3.0,2.0,2.0,8.326190401322615,7.993729910714286,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
6.7,40.0,3.521363372331802,11.359236684941296,6.0,5.0,1.0,14.394930712090163,8.470769791666667,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.28,155.0,5.0,31.0,3.0,2.0,2.0,4.329674879807692,6.532610491071429,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
5.3,50.0,4.8,10.5,2.0,1.0,1.3392857142857142,8.326190401322615,6.0119318576388885,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.65,75.0,4.6,17.0,3.0,5.0,1.3392857142857142,8.326190401322615,5.915524857954546,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.6,49.6,4.13,12.009,3.0,4.0,2.0,8.326190401322615,18.04338020833333,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.95,63.0,4.7,13.404255319148936,3.0,2.0,2.0,7.179007702464789,7.427436458333333,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
0.525,40.0,4.0,10.0,2.0,2.0,2.0,4.329674879807692,8.4811546875,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,1.1
8.3,32.0,3.1496031496047245,10.16001016001524,3.0,3.0,1.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.9,72.0,4.0,18.0,2.0,1.0,2.0,8.326190401322615,7.159154211956523,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.6,35.1,3.7,9.4,2.0,2.0,1.0,8.326190401322615,7.813706676136364,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
12.2,48.0,3.8574603043971822,12.443420336765104,4.0,4.0,5.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.79,40.0,3.521363372331802,11.359236684941296,3.0,3.0,1.0,8.326190401322615,7.880710392441861,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
0.67,192.0,6.0,32.0,2.0,1.0,5.142857142857142,8.326190401322615,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.95,63.0,4.0,15.0,5.0,4.0,3.0,8.326190401322615,6.884781875000001,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.85,90.0,5.0,29.0,4.0,4.0,1.2053571428571428,8.326190401322615,13.766689453125002,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.5,54.0,7.0,9.0,2.0,1.0,2.0,8.326190401322615,7.448558482142857,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.1
6.05,96.0,6.0,16.0,2.0,1.0,1.0,8.326190401322615,7.993729910714286,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.99,68.0,4.5,15.0,3.0,2.0,2.0,8.326190401322615,8.200936820652174,0,0,1,0,4,0.0,1.0,1.3
6.1,148.0,4.0,37.0,4.0,3.0,4.0,6.578062285958905,7.015096679687501,0,1,0,0,2,0.0,1.0,1.3
11.9,170.0,8.5,20.0,2.0,1.0,2.0,8.326190401322615,8.032967633928573,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
11.79,34.0,3.246536616149585,10.472698761772856,3.0,4.0,4.0,8.326190401322615,18.04338020833333,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
1.97,85.0,5.0,17.0,3.0,3.0,3.0,6.578062285958905,6.097436458333334,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.1,62.8,6.2,10.0,5.0,3.0,1.0,8.326190401322615,7.880710392441861,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
7.5,56.0,402.0,1450.0,4.0,5.0,3.0,8.326190401322615,8.849530381944444,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.1
10.0,73.0,4.757099956906519,15.345483731956511,4.0,4.0,2.0,8.326190401322615,8.4811546875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.25,48.0,4.0,12.0,3.0,2.0,2.0,8.326190401322615,6.167548339843751,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.15,32.0,3.5,9.15,2.0,3.0,1.0,14.394930712090163,9.365110491071428,0,0,1,0,2,0.7071067811865476,-0.7071067811865475,1.3
5.3,78.5,4.0,20.0,2.0,3.0,3.0,8.326190401322615,7.395923519736842,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.3
7.7,52.0,4.4,12.0,4.0,4.0,1.0,8.326190401322615,8.254340959821429,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.65,70.0,4.658325879540847,15.026857675938212,3.0,3.0,2.0,7.179007702464789,7.427436458333333,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
1.785,40.6,3.7,11.0,2.0,2.0,3.0,8.4811546875,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.8,50.0,3.9370039370059056,12.70001270001905,5.0,6.0,1.0,8.326190401322615,8.4811546875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
10.4,180.0,9.6,20.0,1.0,1.0,1.0,8.326190401322615,7.395923519736842,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.0
3.6,24.0,3.0,8.0,3.0,3.0,1.0,8.326190401322615,6.0119318576388885,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.0,60.0,4.312771730569565,13.912166872805049,4.0,3.0,2.0,8.326190401322615,7.714530381944444,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.8,68.0,4.0,17.0,4.0,5.0,3.0,6.578062285958905,8.38296763392857,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
3.75,38.0,3.432200460346103,11.071614388213234,4.0,4.0,1.0,8.326190401322615,10.410340221774192,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.85,60.0,5.0,12.0,4.0,4.0,1.0,8.326190401322615,8.197253348214286,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
3.15,39.0,4.7,8.0,2.0,2.0,1.044642857142857,8.326190401322615,7.334796875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.0,18.0,2.3622023622035435,7.620007620011429,2.0,2.0,1.0,8.326190401322615,6.0119318576388885,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.58,36.0,4.0,9.0,2.0,2.0,1.0,8.326190401322615,7.758252130681819,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.2,53.0,4.4,12.0,2.0,2.0,2.0,8.326190401322615,10.18007734375,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
6.5,90.0,4.5,20.0,2.0,2.0,2.4107142857142856,8.326190401322615,8.190064453125,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.85,52.0,4.3,12.0,4.0,3.0,4.0,8.326190401322615,7.799396205357143,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
13.0,150.0,6.0,24.0,6.0,4.0,2.0,8.326190401322615,10.3313466796875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
9.6,122.0,4.2,30.0,6.0,6.0,1.0,7.179007702464789,7.427436458333333,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
13.4,80.0,4.0,20.0,4.0,5.0,4.0,8.326190401322615,9.16986699695122,0,1,0,0,4,1.2246467991473532e-16,-1.0,1.3
2.55,32.0,3.1496031496047245,10.16001016001524,2.0,2.0,1.0,8.326190401322615,7.751597956730769,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.9,30.0,3.4,9.0,2.0,2.0,1.0,8.326190401322615,7.239562181122449,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.3,25.0,2.7,11.5,1.0,2.0,1.3392857142857142,8.326190401322615,18.04338020833333,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.45,390.0,10.0,39.0,6.0,6.0,3.0,6.578062285958905,8.4811546875,1,0,0,0,4,0.0,1.0,1.5
3.2,46.6,7.0,7.0,1.0,2.0,1.0,8.326190401322615,7.562426682692308,0,1,0,0,4,-0.7071067811865475,-0.7071067811865477,1.3
12.2,116.0,6.3,19.0,1.0,1.0,1.0,8.326190401322615,8.977684895833333,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.59,24.0,2.727636339397171,8.798826901281197,2.0,2.0,1.0,8.326190401322615,9.16986699695122,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
15.0,110.0,5.8395205282625735,18.8371629943954,8.0,6.0,1.0,8.326190401322615,9.221580528846154,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
25.0,90.0,5.0,18.0,5.0,4.0,6.0,14.394930712090163,8.4811546875,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.3
6.0,60.0,4.6,13.043478260869566,7.0,5.0,1.0,8.326190401322615,18.04338020833333,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.25,88.0,4.0,22.0,2.0,2.0,2.0,8.326190401322615,6.57707734375,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.5,38.0,3.432200460346103,11.071614388213234,4.0,4.0,1.0,8.326190401322615,7.880710392441861,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.0,40.0,4.0,10.0,3.0,3.0,2.0,8.326190401322615,10.410340221774192,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
7.2,38.0,3.432200460346103,11.071614388213234,3.0,3.0,1.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
11.0,65.0,4.4888751374926885,14.48024237900867,4.0,4.0,1.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.68,60.0,3.9,15.5,3.0,4.0,4.0,8.326190401322615,7.880710392441861,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
77.89,1080.0,25.0,45.0,5.0,5.0,3.0,8.326190401322615,13.766689453125002,0,1,0,0,4,-1.0,-1.8369701987210294e-16,1.3
21.98,200.0,10.0,20.0,4.0,4.0,2.6785714285714284,8.326190401322615,13.766689453125002,1,0,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
3.7,108.0,4.8,22.5,3.0,3.0,2.0,6.578062285958905,7.015096679687501,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
14.5,80.0,4.0,20.0,4.0,4.0,4.0,8.326190401322615,9.015110491071429,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.9,65.0,7.5,8.666666666666666,3.0,4.0,3.0,7.179007702464789,7.337436458333333,0,0,1,0,4,-0.7071067811865477,0.7071067811865474,1.3
4.2,39.0,4.0,10.0,2.0,2.0,2.0,8.326190401322615,9.6100966796875,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.1
3.9,40.0,5.0,8.0,2.0,2.0,2.0,8.326190401322615,8.256923519736842,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.3
1.55,31.5,3.5,9.0,3.0,3.0,3.0,8.326190401322615,5.915524857954546,0,1,0,0,3,0.7071067811865476,-0.7071067811865475,1.5
6.5,81.0,8.0,10.0,1.0,1.0,1.0,8.326190401322615,6.167548339843751,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.2,52.0,4.014971979976947,12.951522516054665,4.0,4.0,1.0,8.326190401322615,13.766689453125002,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.9,92.0,4.3,21.0,3.0,2.0,2.0,7.179007702464789,7.712426682692309,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
22.0,60.0,4.0,15.0,3.0,4.0,1.0714285714285714,8.326190401322615,8.623356119791667,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.35,32.4,4.5,7.3,2.0,2.0,1.0,8.326190401322615,8.849530381944444,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.65,43.0,4.4,10.0,4.0,3.0,3.0,8.326190401322615,7.448558482142857,0,0,1,0,4,-1.0,-1.8369701987210294e-16,1.5
5.5,82.5,5.0,16.5,4.0,3.0,2.0,8.326190401322615,7.338914522058824,0,1,0,0,4,0.7071067811865476,0.7071067811865476,1.5
10.5,64.0,4.0,16.0,5.0,5.0,1.0,8.326190401322615,10.18007734375,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.0,43.0,4.3,10.0,6.0,4.0,1.0,8.326190401322615,8.254340959821429,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.2,37.0,3.38673884437522,10.92496401411361,3.0,3.0,1.0,14.394930712090163,8.470769791666667,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.3,52.0,4.014971979976947,12.951522516054665,2.0,2.0,1.3928571428571428,8.326190401322615,6.167548339843751,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.49,56.0,4.0,14.0,3.0,3.0,3.0,8.326190401322615,7.799396205357143,0,0,1,0,4,0.0,1.0,1.1
4.0,52.0,4.0,13.0,3.0,3.0,2.0,8.326190401322615,7.813706676136364,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
4.3,45.0,3.73496987939662,12.048289933537482,2.0,2.0,1.2053571428571428,8.326190401322615,7.349597470238096,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.49,50.0,5.0,10.0,2.0,2.0,2.0,8.326190401322615,7.349597470238096,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.5,45.0,4.5,10.0,4.0,3.0,3.0,8.326190401322615,10.410340221774192,0,0,1,0,4,1.0,6.123233995736766e-17,1.3
1.58,48.0,4.0,12.0,2.0,2.0,1.2857142857142856,8.326190401322615,6.884781875000001,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.3
4.1,35.0,3.0,12.0,2.0,1.0,1.0,8.326190401322615,7.751597956730769,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
5.65,62.0,4.0,15.0,3.0,3.0,2.0,8.326190401322615,10.18007734375,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
40.0,168.0,10.0,16.8,6.0,6.0,4.0,14.394930712090163,9.365110491071428,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.158,578.0,20.0,28.24,6.0,4.0,5.160714285714285,10.914503125,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.68,42.0,4.2,10.0,2.0,2.0,1.0,8.326190401322615,7.038521033653846,0,1,0,0,3,0.7071067811865476,-0.7071067811865475,1.5
13.0,58.0,4.05,14.35,4.0,2.0,2.0,8.326190401322615,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.0
4.5,30.0,3.6,8.0,3.0,2.0,3.0,8.326190401322615,7.785503605769231,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.5,115.0,5.970762095411272,19.260522888423456,3.0,3.0,2.0535714285714284,8.326190401322615,9.221580528846154,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
12.0,96.0,4.0,24.0,1.0,1.0,1.0,8.326190401322615,8.758988381410255,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
15.0,152.0,10.0,15.0,3.0,1.0,1.0,8.326190401322615,8.547436458333333,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.9,108.0,9.0,10.0,4.0,3.0,1.4464285714285714,8.326190401322615,9.16986699695122,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.8,90.0,6.0,15.0,4.0,3.0,2.0,8.326190401322615,6.0119318576388885,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
4.5,63.5,4.436778110295804,14.312187452567104,2.0,3.0,2.0,8.326190401322615,5.915524857954546,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.3
9.0,40.0,4.0,10.0,6.0,4.0,5.0,14.394930712090163,8.120888221153846,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.1,44.0,4.0,11.0,2.0,3.0,1.1785714285714286,8.326190401322615,7.239562181122449,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.85,79.9,3.3,24.0,2.0,2.0,1.0,8.326190401322615,18.04338020833333,0,0,1,0,4,1.0,6.123233995736766e-17,1.3
13.19,127.0,6.6,19.0,3.0,3.0,3.0,8.326190401322615,10.668580528846151,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.49,44.0,4.0,11.0,3.0,4.0,4.0,8.326190401322615,8.200936820652174,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
15.3,143.0,6.0,27.0,3.0,3.0,2.0,8.326190401322615,8.77396514423077,0,1,0,0,4,1.0,6.123233995736766e-17,1.3
4.0,36.0,3.340658617698013,10.776318121606494,3.0,3.0,1.0,8.326190401322615,6.573485839843751,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.5,48.0,3.8574603043971822,12.443420336765104,4.0,3.0,3.0,8.326190401322615,8.200936820652174,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
8.9,45.0,3.73496987939662,12.048289933537482,3.0,4.0,5.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.3,62.9,3.7,17.0,4.0,4.0,5.0,8.326190401322615,8.254340959821429,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.1
10.9,100.0,5.3,19.8,1.0,1.0,1.0,8.4811546875,8.4811546875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
