Diện tích (m2),Hướng,Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Tình trạng nội thất,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,Thành phố_encoded,Phường/Xã_encoded,Loại hình_Nhà biệt thự,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_encoded,Giá
100.0,Không xác định,5.0,20.0,2.0,2.0,1.0,Hoàn thiện cơ bản,4,0.25,25.0,6.496365085411303,5.701541748849442,False,False,True,False,4,5.4
25.0,Không xác định,2.773500981126145,9.013878188659971,2.0,3.0,4.0,Nội thất cao cấp,5,0.3076923076923077,5.0,6.496365085411303,6.266364283864284,False,False,True,False,4,5.45
91.0,Không xác định,4.0,14.0,4.0,2.0,1.2638888888888888,Không xác định,6,0.2857142857142857,15.166666666666666,6.496365085411303,6.641274281274282,False,False,True,False,4,6.8
45.0,Bắc,3.6,12.0,2.0,2.0,2.0,Nội thất cao cấp,4,0.3,11.25,6.496365085411303,7.968484647040203,False,False,True,False,4,4.8
33.0,Không xác định,3.0,11.0,4.0,4.0,4.0,Nội thất cao cấp,8,0.2727272727272727,4.125,6.496365085411303,6.953664968973188,False,False,True,False,4,5.6
52.0,Tây Bắc,4.0,13.0,4.0,4.0,1.0,Nội thất đầy đủ,8,0.3076923076923077,6.5,6.496365085411303,5.111358015000872,False,False,True,False,4,5.7
80.0,Không xác định,4.1,19.0,5.0,6.0,1.0,Không xác định,11,0.2157894736842105,7.272727272727272,6.496365085411303,7.658193951347797,False,True,False,False,4,14.5
47.0,Tây Nam,6.5,7.2,2.0,2.0,1.0,Hoàn thiện cơ bản,4,0.9027777777777778,11.75,3.3314862666998586,4.768699368264585,False,False,True,False,4,1.65
48.0,Không xác định,4.2,11.0,2.0,3.0,2.0,Nội thất đầy đủ,5,0.3818181818181818,9.6,6.496365085411303,7.866659453584309,False,True,False,False,4,9.0
132.0,Không xác định,6.0,22.0,1.0,1.0,7.333333333333333,Không xác định,2,0.2727272727272727,66.0,6.496365085411303,7.373954273504273,False,True,False,False,4,18.5
58.0,Không xác định,4.224470836229533,13.72953021774598,4.0,4.0,1.0,Không xác định,8,0.3076923076923077,7.25,6.496365085411303,5.508203418803419,False,False,True,False,4,7.25
60.0,Không xác định,4.0,15.0,4.0,5.0,3.0,Nội thất cao cấp,9,0.2666666666666666,6.666666666666667,6.496365085411303,5.312099820618339,False,False,True,False,4,6.79
57.0,Không xác định,3.5,17.0,3.0,3.0,3.0,Hoàn thiện cơ bản,6,0.2058823529411764,9.5,6.496365085411303,7.606695636527216,False,False,True,False,4,4.18
45.0,Không xác định,3.0,15.0,4.0,3.0,1.0,Hoàn thiện cơ bản,7,0.2,6.428571428571429,6.496365085411303,6.763887925845672,False,False,True,False,4,3.56
50.0,Không xác định,3.3,15.0,2.0,2.0,1.0,Nội thất đầy đủ,4,0.22,12.5,6.496365085411303,6.763887925845672,False,False,True,False,4,3.7
88.0,Không xác định,4.0,21.5,5.0,5.0,3.0,Nội thất đầy đủ,10,0.1860465116279069,8.8,6.496365085411303,6.776916727716728,False,False,True,False,4,8.36
35.0,Đông,4.0,7.0,1.0,1.0,1.0,Nội thất cao cấp,2,0.5714285714285714,17.5,2.8123211396011394,4.76572039072039,False,False,False,True,4,0.485
60.0,Nam,4.5,14.0,4.0,5.0,3.0,Nội thất cao cấp,9,0.3214285714285714,6.666666666666667,6.496365085411303,5.887433153951672,False,False,True,False,4,5.8
107.0,Tây Bắc,4.2,28.0,4.0,5.0,4.0,Nội thất cao cấp,9,0.15,11.88888888888889,6.496365085411303,7.475523171889838,False,False,True,False,4,11.8
64.0,Không xác định,4.0,16.0,2.0,2.0,2.0,Không xác định,4,0.25,16.0,6.496365085411303,5.697912393162393,False,False,True,False,4,5.49
64.0,Không xác định,4.437601569801833,14.422205101855956,4.0,4.0,1.0,Nội thất cao cấp,8,0.3076923076923077,8.0,9.367828647372884,7.6023142669296515,False,True,False,False,4,17.5
116.0,Tây Bắc,5.974303950445415,19.4164878389476,4.0,4.0,2.0,Nội thất đầy đủ,8,0.3076923076923076,14.5,3.9710731244064577,6.398008547008547,False,True,False,False,4,3.9
24.0,Không xác định,3.5,4.5,1.0,1.0,1.0,Không xác định,2,0.7777777777777778,12.0,6.496365085411303,6.776916727716728,False,False,True,False,3,0.769
37.3,Không xác định,3.5,11.0,2.0,2.0,1.036111111111111,Không xác định,4,0.3181818181818182,9.325,6.496365085411303,6.666074481074481,False,False,True,False,4,3.95
66.0,Không xác định,4.506405697192864,14.64581851587681,3.0,3.0,1.2222222222222223,Không xác định,6,0.3076923076923076,11.0,6.496365085411303,7.475523171889838,False,False,True,False,4,5.8
104.0,Đông Bắc,6.5,16.0,5.0,5.0,4.0,Nội thất cao cấp,10,0.40625,10.4,6.496365085411303,5.780818091168091,False,False,True,False,4,13.5
69.0,Tây Nam,6.0,12.0,6.0,5.5,5.0,Nội thất cao cấp,11,0.5,6.2727272727272725,6.496365085411303,7.093097076534576,False,True,False,False,4,16.9
57.0,Không xác định,4.0,12.0,2.0,2.0,5.0,Nội thất cao cấp,4,0.3333333333333333,14.25,6.496365085411303,6.820469663395588,False,True,False,False,4,5.4
13.2,Tây,3.0,4.4,2.0,1.0,3.0,Hoàn thiện cơ bản,3,0.6818181818181818,4.4,6.496365085411303,4.660986935286934,False,False,True,False,3,0.62
58.0,Không xác định,4.0,12.0,4.0,2.0,1.0,Không xác định,6,0.3333333333333333,9.666666666666666,6.496365085411303,7.866659453584309,False,True,False,False,4,6.99
105.0,Không xác định,4.0,26.0,4.0,4.0,2.0,Nội thất đầy đủ,8,0.1538461538461538,13.125,6.496365085411303,6.820469663395588,False,False,True,False,4,6.3
72.0,Không xác định,4.0,18.0,6.0,6.0,4.0,Không xác định,12,0.2222222222222222,6.0,6.496365085411303,6.266364283864284,False,False,True,False,4,6.99
120.0,Bắc,6.0,20.0,2.0,1.0,3.333333333333333,Hoàn thiện cơ bản,3,0.3,40.0,3.9710731244064577,4.823004273504273,False,True,False,False,4,5.1
38.0,Không xác định,5.0,9.0,2.0,2.0,2.0,Không xác định,4,0.5555555555555556,9.5,6.496365085411303,6.776358363858364,False,False,True,False,4,3.195
60.0,Đông Nam,4.0,15.0,4.0,3.0,4.0,Hoàn thiện cơ bản,7,0.2666666666666666,8.571428571428571,6.496365085411303,5.219528182028181,False,False,True,False,4,6.0
60.0,Không xác định,4.0,15.0,5.0,5.0,3.0,Nội thất đầy đủ,10,0.2666666666666666,6.0,6.496365085411303,6.776358363858364,False,True,False,False,4,7.5
135.0,Không xác định,6.0,22.5,7.0,6.0,1.0,Nội thất đầy đủ,13,0.2666666666666666,10.384615384615383,3.9710731244064577,6.398008547008547,False,True,False,False,4,2.95
33.0,Không xác định,3.186510027262766,10.35615758860399,1.0,1.0,1.0,Hoàn thiện cơ bản,2,0.3076923076923076,16.5,6.496365085411303,8.025048064353948,False,True,False,False,4,4.6
55.0,Không xác định,5.5,10.0,4.0,5.0,4.0,Nội thất đầy đủ,9,0.55,6.111111111111111,6.496365085411303,5.902148962148963,False,False,True,False,4,4.45
60.0,Đông Nam,4.0,15.0,3.0,3.0,3.0,Nội thất đầy đủ,6,0.2666666666666666,10.0,6.496365085411303,5.841056364056365,False,False,True,False,4,3.59
32.0,Không xác định,5.3,7.0,2.0,2.0,2.0,Nội thất đầy đủ,4,0.7571428571428571,8.0,6.496365085411303,6.641274281274282,False,False,True,False,4,3.98
55.0,Không xác định,5.0,11.0,4.0,4.0,4.0,Nội thất cao cấp,8,0.4545454545454545,6.875,6.496365085411303,5.312099820618339,False,False,False,True,4,6.79
83.6,Không xác định,4.22,19.81,3.0,3.0,1.0,Nội thất đầy đủ,6,0.2130237253912165,13.933333333333332,6.496365085411303,5.508203418803419,False,False,True,False,4,5.1
73.0,Đông,4.0,19.0,2.0,2.0,1.0,Nội thất cao cấp,4,0.2105263157894736,18.25,6.496365085411303,4.035302849002849,False,False,True,False,2,2.1
86.0,Không xác định,6.2,14.0,4.0,4.0,1.0,Không xác định,8,0.4428571428571429,10.75,6.496365085411303,6.476104755643217,False,False,True,False,4,8.0
33.0,Không xác định,3.5,9.428571428571429,4.0,5.0,5.0,Nội thất đầy đủ,9,0.3712121212121212,3.6666666666666665,9.367828647372884,6.795006105006105,False,False,True,False,4,6.5
40.0,Tây,4.0,10.0,4.0,4.0,3.0,Nội thất đầy đủ,8,0.4,5.0,6.496365085411303,5.928127662460995,False,False,True,False,4,5.65
150.0,Không xác định,5.0,30.0,1.0,1.0,8.333333333333334,Không xác định,2,0.1666666666666666,75.0,6.496365085411303,6.398008547008547,False,True,False,False,4,3.0
31.0,Bắc,3.5,9.0,2.0,2.0,2.0,Không xác định,4,0.3888888888888889,7.75,2.8123211396011394,4.035458430458431,False,False,True,False,4,1.65
72.0,Không xác định,4.0,18.0,4.0,4.0,1.0,Nội thất cao cấp,8,0.2222222222222222,9.0,6.496365085411303,6.395365190365189,False,False,True,False,4,7.89
10.0,Không xác định,1.7541160386140584,5.70087712549569,3.0,3.0,1.0,Không xác định,6,0.3076923076923077,1.6666666666666667,6.496365085411303,7.093097076534576,False,False,True,False,4,1.68
34.0,Không xác định,3.23443016025056,10.51189802081432,2.0,2.0,1.0,Hoàn thiện cơ bản,4,0.3076923076923077,8.5,6.496365085411303,6.266364283864284,False,False,True,False,4,5.0
52.0,Không xác định,4.0,13.0,3.0,3.0,3.0,Nội thất đầy đủ,6,0.3076923076923077,8.666666666666666,6.496365085411303,6.953664968973188,False,False,True,False,4,4.68
125.0,Không xác định,5.0,25.0,4.0,5.0,4.0,Hoàn thiện cơ bản,9,0.2,13.88888888888889,3.9710731244064577,6.398008547008547,False,True,False,False,2,4.5
35.0,Không xác định,4.0,8.0,2.0,2.0,1.0,Nội thất đầy đủ,4,0.5,8.75,6.496365085411303,7.568181623931625,False,True,False,False,4,4.0
36.0,Không xác định,4.7,7.659574468085106,3.0,4.0,5.0,Nội thất cao cấp,7,0.6136111111111112,5.142857142857143,9.367828647372884,9.499170227920228,False,False,True,False,4,7.9
72.0,Không xác định,4.3,17.0,2.0,2.0,2.0,Không xác định,4,0.2529411764705882,18.0,6.496365085411303,6.759262108262107,False,False,True,False,4,12.0
23.0,Không xác định,3.2,7.0,3.0,4.0,4.0,Nội thất đầy đủ,7,0.4571428571428572,3.2857142857142856,6.496365085411303,8.025048064353948,False,False,True,False,4,7.97
71.0,Tây Nam,4.673986932604096,15.190457530963313,3.0,2.0,1.0,Không xác định,5,0.3076923076923077,14.2,3.3314862666998586,4.778240321769734,False,False,True,False,4,3.1
64.0,Không xác định,4.437601569801833,14.422205101855956,4.0,4.0,1.0,Không xác định,8,0.3076923076923077,8.0,6.496365085411303,6.476104755643217,False,False,True,False,4,7.2
48.0,Nam,4.0,12.0,2.0,2.0,2.0,Hoàn thiện cơ bản,4,0.3333333333333333,12.0,6.496365085411303,6.181494752785892,False,True,False,False,4,7.0
100.0,Không xác định,6.0,17.0,2.0,2.0,2.7777777777777777,Nội thất đầy đủ,4,0.3529411764705882,25.0,6.496365085411303,6.666074481074481,False,True,False,False,4,4.85
64.0,Không xác định,3.8,18.0,4.0,2.0,2.0,Nội thất cao cấp,6,0.2111111111111111,10.666666666666666,6.496365085411303,6.953664968973188,False,False,True,False,4,5.9
55.0,Không xác định,5.1,10.784313725490197,5.0,5.0,6.0,Không xác định,10,0.4729090909090908,5.5,9.367828647372884,7.83429181929182,False,False,True,False,4,21.0
22.0,Không xác định,2.8,8.0,2.0,2.0,5.0,Nội thất cao cấp,4,0.35,5.5,6.496365085411303,8.025048064353948,False,False,True,False,4,3.1
60.0,Không xác định,4.296689244236597,13.964240043768942,3.0,2.0,2.0,Không xác định,5,0.3076923076923076,12.0,6.496365085411303,7.29128485776247,False,False,True,False,4,4.88
40.0,Không xác định,3.508232077228117,11.40175425099138,2.0,2.0,3.0,Không xác định,4,0.3076923076923077,10.0,6.496365085411303,7.35730806391676,False,False,True,False,4,3.2
80.0,Tây,4.0,20.0,5.0,5.0,5.0,Nội thất cao cấp,10,0.2,8.0,6.496365085411303,5.697912393162393,False,False,True,False,4,6.5
24.0,Tây Nam,6.2,4.5,4.0,2.0,2.0,Nội thất cao cấp,6,1.3777777777777778,4.0,6.496365085411303,6.641274281274282,False,True,False,False,4,3.75
60.0,Không xác định,4.296689244236597,13.964240043768942,4.0,4.0,1.0,Không xác định,8,0.3076923076923076,7.5,6.496365085411303,7.866659453584309,False,False,True,False,4,10.48
174.4,Bắc,7.0,24.914285714285715,4.0,4.0,2.0,Hoàn thiện cơ bản,8,0.2809633027522936,21.8,6.953316387316388,7.632005698005698,False,False,True,False,4,11.9
41.0,Bắc,4.0,10.0,4.0,3.0,3.0,Không xác định,7,0.4,5.857142857142857,6.496365085411303,5.697912393162393,False,False,True,False,4,6.5
56.0,Không xác định,4.0,14.0,4.0,5.0,4.0,Nội thất cao cấp,9,0.2857142857142857,6.222222222222222,6.496365085411303,5.312099820618339,False,True,False,False,4,7.25
98.0,Không xác định,7.0,14.0,3.0,3.0,2.0,Không xác định,6,0.5,16.333333333333332,6.496365085411303,6.542857753357753,False,False,True,False,4,7.2
72.0,Không xác định,5.0,14.2,4.0,4.0,4.0,Nội thất cao cấp,8,0.352112676056338,9.0,6.496365085411303,6.050771422309884,False,False,True,False,4,5.97
40.0,Không xác định,4.0,10.0,3.0,3.0,2.0,Nội thất cao cấp,6,0.4,6.666666666666667,6.496365085411303,7.475523171889838,False,False,True,False,4,8.0
50.0,Không xác định,3.922322702763681,12.747548783981962,3.0,3.0,1.0,Không xác định,6,0.3076923076923077,8.333333333333334,6.953316387316388,6.43072039072039,False,False,True,False,4,4.85
34.0,Không xác định,3.6,10.0,6.0,6.0,4.0,Nội thất đầy đủ,12,0.36,2.833333333333333,6.496365085411303,7.606695636527216,False,False,True,False,4,8.68
40.0,Tây Nam,3.7,10.81081081081081,3.0,4.0,4.0,Nội thất đầy đủ,7,0.34225,5.714285714285714,9.367828647372884,8.555005341880342,False,False,True,False,4,9.0
84.0,Không xác định,5.08391127441794,16.522711641858304,4.0,4.0,1.1666666666666667,Không xác định,8,0.3076923076923077,10.5,6.496365085411303,7.335692511192511,False,True,False,False,4,18.0
66.0,Tây,4.0,16.5,4.0,3.0,2.0,Nội thất đầy đủ,7,0.2424242424242424,9.428571428571429,6.496365085411303,8.387476495726496,False,False,True,False,4,5.75
31.0,Không xác định,3.088439984597651,10.037429949942364,3.0,3.0,1.0,Không xác định,6,0.3076923076923077,5.166666666666667,9.367828647372884,7.995865016209845,False,False,True,False,4,6.95
60.0,Không xác định,4.0,15.0,3.0,3.0,4.0,Nội thất đầy đủ,6,0.2666666666666666,10.0,6.496365085411303,6.949120160884867,False,False,True,False,4,5.79
60.0,Không xác định,4.296689244236597,13.964240043768942,4.0,5.0,1.0,Nội thất cao cấp,9,0.3076923076923076,6.666666666666667,6.496365085411303,6.792954460470085,False,False,True,False,4,7.9
100.0,Không xác định,5.0,20.0,3.0,2.0,1.851851851851852,Nội thất cao cấp,5,0.25,20.0,6.496365085411303,4.035302849002849,False,False,True,False,4,0.76
60.0,Không xác định,4.0,15.0,3.0,3.0,2.0,Không xác định,6,0.2666666666666666,10.0,6.496365085411303,7.866659453584309,False,False,True,False,4,10.9
60.0,Tây,4.0,15.0,4.0,4.0,4.0,Nội thất cao cấp,8,0.2666666666666666,7.5,6.496365085411303,6.137671425796426,False,False,True,False,4,12.5
50.0,Không xác định,2.9411764705882355,17.0,4.0,4.0,1.0,Không xác định,8,0.1730103806228373,6.25,6.496365085411303,7.57881339031339,False,False,True,False,4,5.18
25.0,Không xác định,2.773500981126145,9.013878188659971,3.0,3.0,3.0,Nội thất cao cấp,6,0.3076923076923077,4.166666666666667,6.496365085411303,7.093097076534576,False,False,True,False,4,5.98
25.0,Không xác định,4.0,6.5,4.0,4.0,4.0,Nội thất cao cấp,8,0.6153846153846154,3.125,6.496365085411303,7.57881339031339,False,False,True,False,4,4.99
75.0,Không xác định,5.0,15.0,5.0,5.0,1.0,Không xác định,10,0.3333333333333333,7.5,6.496365085411303,6.010573645340636,False,False,True,False,4,7.3
27.0,Không xác định,2.8823067684915684,9.367496997597597,2.0,2.0,1.0,Không xác định,4,0.3076923076923077,6.75,6.496365085411303,7.57881339031339,False,False,True,False,4,4.1
16.0,Không xác định,2.2188007849009166,7.211102550927978,2.0,2.0,1.0,Không xác định,4,0.3076923076923077,4.0,6.496365085411303,7.093097076534576,False,False,True,False,4,3.9
65.0,Không xác định,4.0,16.0,4.0,5.0,4.0,Nội thất cao cấp,9,0.25,7.222222222222222,6.496365085411303,6.542857753357753,False,False,True,False,4,9.45
100.0,Không xác định,5.547001962252291,18.027756377319943,6.0,5.5,1.0,Không xác định,11,0.3076923076923077,9.090909090909092,6.496365085411303,6.051920733388475,False,False,True,False,4,9.0
71.2,Tây Bắc,4.0,17.0,1.0,1.0,3.955555555555556,Không xác định,2,0.2352941176470588,35.6,4.386184757834758,6.398008547008547,False,True,False,False,4,4.9
56.0,Không xác định,4.0,15.0,3.0,4.0,1.0370370370370372,Nội thất cao cấp,7,0.2666666666666666,8.0,6.496365085411303,5.887433153951672,False,False,True,False,4,5.58
36.0,Không xác định,3.328201177351375,10.816653826391969,2.0,2.0,2.0,Hoàn thiện cơ bản,4,0.3076923076923077,9.0,6.496365085411303,6.820469663395588,False,False,True,False,4,2.5
60.0,Không xác định,4.0,14.5,4.0,4.0,5.0,Nội thất đầy đủ,8,0.2758620689655172,7.5,6.496365085411303,6.820469663395588,False,False,True,False,4,6.6
39.0,Đông Nam,4.0,11.0,3.0,2.0,2.0,Không xác định,5,0.3636363636363636,7.8,6.496365085411303,7.442778641111975,False,False,True,False,4,4.98
32.0,Nam,3.2,10.0,2.0,2.0,1.0,Hoàn thiện cơ bản,4,0.32,8.0,6.496365085411303,4.035302849002849,False,False,False,True,3,1.5
46.9,Không xác định,3.9,12.0,3.0,3.0,3.0,Không xác định,6,0.325,7.816666666666666,6.496365085411303,5.697912393162393,False,False,True,False,4,5.6
38.0,Không xác định,3.4194016570604413,11.113055385446437,2.0,1.0,2.0,Nội thất đầy đủ,3,0.3076923076923076,12.666666666666666,6.496365085411303,6.098672364672365,False,True,False,False,4,4.1
39.0,Đông Nam,3.0,12.0,3.0,2.0,1.0,Không xác định,5,0.25,7.8,6.496365085411303,7.335692511192511,False,False,True,False,4,4.3
74.3,Không xác định,4.5,16.5,2.0,1.0,1.0,Nội thất đầy đủ,3,0.2727272727272727,24.766666666666666,6.398008547008547,6.398008547008547,False,True,False,False,4,0.88
58.0,Không xác định,3.1,18.0,5.0,5.0,3.0,Không xác định,10,0.1722222222222222,5.8,6.496365085411303,6.7880993080993095,False,True,False,False,4,20.0
45.0,Đông Nam,7.5,6.0,3.0,3.0,2.0,Nội thất đầy đủ,6,1.25,7.5,6.496365085411303,6.010573645340636,False,True,False,False,4,4.2
61.0,Không xác định,4.8,13.0,5.0,6.0,1.0,Nội thất đầy đủ,11,0.3692307692307692,5.545454545454546,6.496365085411303,7.866659453584309,False,False,False,True,4,8.9
105.0,Tây Nam,5.0,21.0,3.0,3.0,1.0,Nội thất đầy đủ,6,0.238095238095238,17.5,3.9710731244064577,6.398008547008547,False,True,False,False,4,3.9
65.0,Không xác định,4.0,16.25,4.0,4.0,2.0,Không xác định,8,0.2461538461538461,8.125,6.496365085411303,6.953664968973188,False,False,True,False,4,9.0
50.0,Không xác định,4.0,12.5,5.0,6.0,4.0,Nội thất cao cấp,11,0.32,4.545454545454546,6.496365085411303,6.641274281274282,False,False,True,False,4,5.85
52.0,Không xác định,3.6,15.0,3.0,4.0,1.0,Nội thất cao cấp,7,0.24,7.428571428571429,6.496365085411303,8.387476495726496,False,False,True,False,4,6.6
52.0,Không xác định,5.0,11.0,4.0,3.0,1.0,Hoàn thiện cơ bản,7,0.4545454545454545,7.428571428571429,6.496365085411303,4.9922083961789845,False,False,True,False,4,5.3
64.0,Không xác định,5.2,12.0,4.0,2.0,1.0,Nội thất đầy đủ,6,0.4333333333333333,10.666666666666666,6.496365085411303,5.9630471943515415,False,False,True,False,4,5.15
90.0,Đông Nam,11.2,8.0,1.0,1.0,1.0,Bàn giao thô,2,1.4,45.0,6.496365085411303,5.049220390720391,False,False,True,False,2,0.54
104.6,Không xác định,6.8,15.0,3.0,3.0,1.937037037037037,Không xác định,6,0.4533333333333333,17.433333333333334,6.496365085411303,6.137671425796426,False,True,False,False,4,7.0
30.0,Không xác định,3.038218101251,9.87420882906575,3.0,3.0,1.0,Không xác định,6,0.3076923076923077,5.0,6.496365085411303,6.398008547008547,False,False,True,False,4,13.0
49.0,Không xác định,3.3,15.0,5.0,5.0,3.0,Không xác định,10,0.22,4.9,6.496365085411303,7.442778641111975,False,True,False,False,4,11.79
48.0,Không xác định,4.8,10.0,2.0,3.0,1.0,Nội thất cao cấp,5,0.48,9.6,6.496365085411303,6.542857753357753,False,False,False,True,4,5.1
24.0,Bắc,4.0,6.0,2.0,1.0,1.0,Hoàn thiện cơ bản,3,0.6666666666666666,8.0,2.8123211396011394,5.236929651545036,False,False,True,False,3,0.69
45.0,Không xác định,4.3,11.0,2.0,2.0,2.0,Hoàn thiện cơ bản,4,0.3909090909090909,11.25,6.496365085411303,7.442778641111975,False,False,True,False,4,7.3
50.0,Không xác định,3.922322702763681,12.747548783981962,6.0,5.5,1.0,Không xác định,11,0.3076923076923077,4.545454545454546,9.367828647372884,6.870005341880342,False,False,True,False,4,9.2
56.0,Bắc,4.0,14.0,2.0,1.0,1.0,Nội thất đầy đủ,3,0.2857142857142857,18.666666666666668,6.496365085411303,5.246946818613485,False,True,False,False,3,2.5
200.0,Đông Bắc,10.0,20.0,3.0,3.0,2.0,Hoàn thiện cơ bản,6,0.5,33.333333333333336,2.8123211396011394,3.657887902695595,False,True,False,False,4,3.65
95.0,Không xác định,5.4065487356324855,17.57128339080558,3.0,2.0,2.0,Nội thất đầy đủ,5,0.3076923076923076,19.0,3.3314862666998586,3.635724596391263,False,True,False,False,4,1.85
31.0,Không xác định,2.2,14.0,1.0,1.0,1.7222222222222223,Hoàn thiện cơ bản,2,0.1571428571428571,15.5,6.496365085411303,6.11952787952788,False,True,False,False,4,5.0
64.0,Không xác định,4.437601569801833,14.422205101855956,3.0,3.0,1.1851851851851851,Không xác định,6,0.3076923076923077,10.666666666666666,6.496365085411303,6.820469663395588,False,False,True,False,4,3.55
95.6,Tây Bắc,5.423595174364014,17.626684316683043,5.0,5.0,2.0,Không xác định,10,0.3076923076923077,9.56,6.496365085411303,7.093097076534576,False,True,False,False,4,13.9
60.0,Không xác định,4.5,13.5,3.0,2.0,3.0,Không xác định,5,0.3333333333333333,12.0,6.496365085411303,7.866659453584309,False,False,True,False,4,5.0
40.0,Không xác định,3.508232077228117,11.40175425099138,1.0,3.0,2.2222222222222223,Nội thất đầy đủ,4,0.3076923076923077,10.0,6.496365085411303,6.763887925845672,False,False,True,False,4,7.5
80.0,Không xác định,4.0,20.0,6.0,6.0,2.0,Nội thất đầy đủ,12,0.2,6.666666666666667,6.496365085411303,6.476104755643217,False,False,True,False,4,5.8
74.0,Không xác định,4.0,19.0,4.0,5.0,4.0,Không xác định,9,0.2105263157894736,8.222222222222221,6.496365085411303,6.763887925845672,False,True,False,False,4,19.9
60.0,Không xác định,4.0,15.0,4.0,5.0,4.0,Nội thất cao cấp,9,0.2666666666666666,6.666666666666667,6.496365085411303,5.312099820618339,False,False,True,False,4,6.86
23.1,Đông,5.3,4.3,2.0,2.0,2.0,Nội thất đầy đủ,4,1.2325581395348837,5.775,6.496365085411303,8.387476495726496,False,False,True,False,4,2.68
56.0,Không xác định,3.6,14.2,2.0,2.0,1.5555555555555556,Không xác định,4,0.2535211267605634,14.0,6.496365085411303,6.344234056541749,False,True,False,False,4,5.9
30.0,Đông Nam,4.5,7.0,2.0,3.0,2.0,Hoàn thiện cơ bản,5,0.6428571428571429,6.0,6.496365085411303,4.660986935286934,False,False,True,False,3,1.44
94.0,Không xác định,4.5,21.0,3.0,2.0,2.0,Nội thất cao cấp,5,0.2142857142857142,18.8,3.3314862666998586,4.339454273504273,False,False,True,False,4,1.75
36.0,Không xác định,3.328201177351375,10.816653826391969,3.0,3.0,4.0,Nội thất cao cấp,6,0.3076923076923077,6.0,9.367828647372884,7.101339031339031,False,False,True,False,4,8.45
130.0,Không xác định,5.0,26.0,2.0,1.0,3.611111111111111,Hoàn thiện cơ bản,3,0.1923076923076923,43.333333333333336,3.3314862666998586,6.398008547008547,False,False,True,False,4,1.09
145.5,Bắc,5.0,29.0,8.0,5.5,2.0,Hoàn thiện cơ bản,13,0.1724137931034483,11.192307692307692,6.496365085411303,6.776358363858364,False,True,False,False,4,11.5
64.0,Không xác định,4.437601569801833,14.422205101855956,3.0,3.0,3.0,Nội thất đầy đủ,6,0.3076923076923077,10.666666666666666,6.496365085411303,7.442778641111975,False,True,False,False,4,7.5
64.0,Không xác định,4.0,16.0,4.0,4.0,1.0,Nội thất cao cấp,8,0.25,8.0,6.741908831908832,6.398008547008547,False,True,False,False,4,5.9
33.0,Đông Bắc,3.3,10.0,3.0,4.0,5.0,Nội thất đầy đủ,7,0.3299999999999999,4.714285714285714,9.367828647372884,8.248577533577533,False,False,True,False,4,8.8
18.0,Không xác định,3.0,6.0,2.0,3.0,2.0,Hoàn thiện cơ bản,5,0.5,3.6,6.496365085411303,5.246946818613485,False,False,True,False,4,1.59
25.3,Không xác định,3.5,7.0,2.0,2.0,2.0,Nội thất đầy đủ,4,0.5,6.325,6.496365085411303,6.953664968973188,False,False,True,False,4,3.4
68.0,Không xác định,4.0,17.0,4.0,5.0,4.0,Nội thất cao cấp,9,0.2352941176470588,7.555555555555555,6.496365085411303,7.468589258653089,False,True,False,False,4,11.0
71.0,Không xác định,5.0,15.0,2.0,2.0,2.0,Không xác định,4,0.3333333333333333,17.75,6.496365085411303,6.010573645340636,False,False,True,False,4,5.8
48.0,Không xác định,3.8430756913220914,12.489995996796797,5.0,5.0,6.0,Nội thất đầy đủ,10,0.3076923076923077,4.8,9.367828647372884,7.003162393162394,False,False,True,False,4,7.8
12.0,Không xác định,3.0,4.0,3.0,3.0,1.0,Không xác định,6,0.75,2.0,6.496365085411303,6.763887925845672,False,False,False,True,4,2.45
120.0,Không xác định,5.0,24.0,7.0,5.0,1.0,Nội thất đầy đủ,12,0.2083333333333333,10.0,6.496365085411303,7.866659453584309,False,False,True,False,4,14.5
55.0,Không xác định,4.113766756037212,13.369741957120938,5.0,5.0,1.0,Không xác định,10,0.3076923076923077,5.5,9.367828647372884,6.398008547008547,False,False,True,False,4,17.0
68.0,Không xác định,4.0,17.0,4.0,5.0,3.0,Không xác định,9,0.2352941176470588,7.555555555555555,3.9710731244064577,5.415366226366227,False,False,False,True,4,3.8
160.0,Không xác định,8.0,20.0,5.0,5.0,1.7777777777777777,Hoàn thiện cơ bản,10,0.4,16.0,6.496365085411303,7.866659453584309,False,False,True,False,4,16.2
37.0,Không xác định,3.5,10.5,2.0,2.0,2.0,Nội thất cao cấp,4,0.3333333333333333,9.25,6.496365085411303,6.820469663395588,False,False,True,False,4,4.7
39.0,Không xác định,3.5,11.0,4.0,3.0,4.0,Không xác định,7,0.3181818181818182,5.571428571428571,6.496365085411303,6.953664968973188,False,False,True,False,4,5.98
56.0,Tây,4.0,14.0,2.0,1.0,1.0,Hoàn thiện cơ bản,3,0.2857142857142857,18.666666666666668,6.496365085411303,7.177063851181498,False,False,True,False,4,3.5
