iter	Passed	Remaining
1674	12035	1099
1675	12039	1091
1676	12045	1084
1677	12050	1077
1678	12054	1069
1679	12059	1062
1680	12064	1055
1681	12069	1047
1682	12074	1040
1683	12079	1032
1684	12085	1025
1685	12090	1018
1686	12096	1011
1687	12101	1003
1688	12106	996
1689	12112	989
1690	12117	981
1691	12121	974
1692	12127	967
1693	12133	959
1694	12140	952
1695	12146	945
1696	12151	938
1697	12156	930
1698	12161	923
1699	12166	916
1700	12170	908
1701	12176	901
1702	12181	894
1703	12185	886
1704	12195	879
1705	12200	872
1706	12205	865
1707	12211	857
1708	12216	850
1709	12220	843
1710	12225	836
1711	12230	828
1712	12235	821
1713	12240	814
1714	12246	806
1715	12251	799
1716	12256	792
1717	12270	785
1718	12276	778
1719	12281	771
1720	12286	763
1721	12292	756
1722	12298	749
1723	12303	742
1724	12309	735
1725	12314	727
1726	12319	720
1727	12325	713
1728	12330	706
1729	12335	698
1730	12339	691
1731	12344	684
1732	12350	677
1733	12359	669
1734	12366	662
1735	12373	655
1736	12380	648
1737	12386	641
1738	12392	634
1739	12398	627
1740	12402	619
1741	12408	612
1742	12416	605
1743	12422	598
1744	12428	591
1745	12434	583
1746	12439	576
1747	12446	569
1748	12453	562
1749	12460	555
1750	12465	548
1751	12470	540
1752	12474	533
1753	12479	526
1754	12484	519
1755	12489	512
1756	12494	504
1757	12499	497
1758	12509	490
1759	12514	483
1760	12520	476
1761	12525	469
1762	12530	461
1763	12535	454
1764	12540	447
1765	12545	440
1766	12550	433
1767	12556	426
1768	12561	418
1769	12566	411
1770	12571	404
1771	12576	397
1772	12580	390
1773	12585	383
1774	12590	375
1775	12595	368
1776	12600	361
1777	12605	354
1778	12609	347
1779	12614	340
1780	12619	333
1781	12624	325
1782	12629	318
1783	12633	311
1784	12640	304
1785	12645	297
1786	12650	290
1787	12655	283
1788	12660	275
1789	12665	268
1790	12670	261
1791	12675	254
1792	12680	247
1793	12685	240
1794	12690	233
1795	12695	226
1796	12700	219
1797	12705	211
1798	12714	204
1799	12720	197
1800	12725	190
1801	12732	183
1802	12737	176
1803	12742	169
1804	12753	162
1805	12758	155
1806	12765	148
1807	12770	141
1808	12775	134
1809	12780	127
1810	12790	120
1811	12799	113
1812	12804	105
1813	12809	98
1814	12814	91
1815	12819	84
1816	12825	77
1817	12830	70
1818	12837	63
1819	12848	56
1820	12855	49
1821	12861	42
1822	12868	35
1823	12874	28
1824	12879	21
1825	12884	14
1826	12890	7
1827	12895	0
