iter	Passed	Remaining
1675	21782	1975
1676	21787	1961
1677	21793	1948
1678	21798	1934
1679	21804	1920
1680	21809	1907
1681	21816	1893
1682	21821	1880
1683	21827	1866
1684	21832	1852
1685	21838	1839
1686	21843	1825
1687	21849	1812
1688	21854	1798
1689	21859	1784
1690	21865	1771
1691	21872	1758
1692	21878	1744
1693	21883	1731
1694	21888	1717
1695	21893	1704
1696	21899	1690
1697	21904	1676
1698	21909	1663
1699	21926	1650
1700	21934	1637
1701	21941	1624
1702	21947	1610
1703	21952	1597
1704	21958	1584
1705	21963	1570
1706	21969	1557
1707	21974	1543
1708	21980	1530
1709	21987	1517
1710	21992	1503
1711	21997	1490
1712	22002	1477
1713	22008	1463
1714	22019	1450
1715	22027	1437
1716	22040	1424
1717	22048	1411
1718	22055	1398
1719	22061	1385
1720	22067	1371
1721	22076	1358
1722	22085	1345
1723	22098	1333
1724	22106	1320
1725	22119	1307
1726	22127	1294
1727	22135	1280
1728	22142	1267
1729	22148	1254
1730	22153	1241
1731	22159	1228
1732	22174	1215
1733	22182	1202
1734	22190	1189
1735	22196	1176
1736	22202	1163
1737	22208	1150
1738	22213	1136
1739	22219	1123
1740	22224	1110
1741	22229	1097
1742	22235	1084
1743	22240	1071
1744	22245	1058
1745	22251	1045
1746	22257	1031
1747	22262	1018
1748	22268	1005
1749	22273	992
1750	22277	979
1751	22283	966
1752	22288	953
1753	22294	940
1754	22298	927
1755	22305	914
1756	22310	901
1757	22315	888
1758	22321	875
1759	22331	862
1760	22346	850
1761	22363	837
1762	22377	825
1763	22396	812
1764	22418	800
1765	22430	787
1766	22442	774
1767	22450	761
1768	22463	749
1769	22475	736
1770	22489	723
1771	22502	711
1772	22521	698
1773	22537	686
1774	22555	673
1775	22569	660
1776	22580	648
1777	22590	635
1778	22600	622
1779	22609	609
1780	22620	596
1781	22629	584
1782	22639	571
1783	22663	558
1784	22680	546
1785	22695	533
1786	22708	521
1787	22723	508
1788	22740	495
1789	22758	483
1790	22769	470
1791	22781	457
1792	22791	444
1793	22801	432
1794	22810	419
1795	22821	406
1796	22829	393
1797	22838	381
1798	22850	368
1799	22865	355
1800	22891	343
1801	22915	330
1802	22927	317
1803	22943	305
1804	22954	292
1805	22963	279
1806	22968	266
1807	22973	254
1808	22979	241
1809	22984	228
1810	22991	215
1811	22997	203
1812	23002	190
1813	23012	177
1814	23019	164
1815	23025	152
1816	23030	139
1817	23036	126
1818	23041	114
1819	23047	101
1820	23051	88
1821	23061	75
1822	23069	63
1823	23079	50
1824	23087	37
1825	23097	25
1826	23104	12
1827	23112	0
