iter	Passed	Remaining
1675	21735	1971
1676	21742	1957
1677	21750	1944
1678	21760	1931
1679	21767	1917
1680	21773	1904
1681	21783	1890
1682	21790	1877
1683	21798	1863
1684	21804	1850
1685	21811	1837
1686	21818	1823
1687	21825	1810
1688	21832	1796
1689	21838	1783
1690	21854	1770
1691	21862	1757
1692	21870	1743
1693	21877	1730
1694	21886	1717
1695	21891	1703
1696	21897	1690
1697	21902	1676
1698	21909	1663
1699	21914	1650
1700	21921	1636
1701	21926	1623
1702	21932	1609
1703	21939	1596
1704	21946	1583
1705	21951	1569
1706	21957	1556
1707	21963	1543
1708	21969	1529
1709	21974	1516
1710	21980	1503
1711	21985	1489
1712	21991	1476
1713	21996	1463
1714	22003	1449
1715	22010	1436
1716	22015	1423
1717	22021	1410
1718	22027	1396
1719	22032	1383
1720	22038	1370
1721	22044	1356
1722	22055	1344
1723	22063	1330
1724	22072	1317
1725	22082	1305
1726	22097	1292
1727	22109	1279
1728	22120	1266
1729	22129	1253
1730	22141	1240
1731	22154	1227
1732	22170	1215
1733	22184	1202
1734	22194	1189
1735	22207	1176
1736	22218	1163
1737	22229	1151
1738	22242	1138
1739	22253	1125
1740	22261	1112
1741	22269	1099
1742	22275	1086
1743	22283	1073
1744	22289	1060
1745	22299	1047
1746	22308	1034
1747	22317	1021
1748	22327	1008
1749	22347	996
1750	22360	983
1751	22372	970
1752	22382	957
1753	22392	944
1754	22401	931
1755	22409	918
1756	22418	905
1757	22428	893
1758	22436	880
1759	22445	867
1760	22454	854
1761	22465	841
1762	22473	828
1763	22481	815
1764	22489	802
1765	22499	789
1766	22507	777
1767	22517	764
1768	22527	751
1769	22537	738
1770	22551	725
1771	22562	713
1772	22571	700
1773	22590	687
1774	22605	674
1775	22615	662
1776	22624	649
1777	22633	636
1778	22643	623
1779	22653	610
1780	22665	598
1781	22673	585
1782	22685	572
1783	22694	559
1784	22705	546
1785	22715	534
1786	22728	521
1787	22739	508
1788	22751	495
1789	22766	483
1790	22783	470
1791	22794	457
1792	22801	445
1793	22812	432
1794	22832	419
1795	23006	409
1796	23029	397
1797	23110	385
1798	23132	372
1799	23156	360
1800	23181	347
1801	23205	334
1802	23235	322
1803	23259	309
1804	23286	296
1805	23309	283
1806	23363	271
1807	23389	258
1808	23418	245
1809	23439	233
1810	23465	220
1811	23496	207
1812	23517	194
1813	23546	181
1814	23605	169
1815	23622	156
1816	23632	143
1817	23651	130
1818	23667	117
1819	23690	104
1820	23707	91
1821	23726	78
1822	23755	65
1823	23782	52
1824	23807	39
1825	23835	26
1826	23843	13
1827	23856	0
