Diện tích (m2),Hướng,Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Tình trạng nội thất,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,Thành phố_encoded,Phường/Xã_encoded,Loại hình_Nhà biệt thự,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_encoded,Giá
34.0,Nam,3.0,12.0,5.0,5.0,5.0,Không xác định,0.2320588235294117,10,0.25,3.4,6.496365085411303,6.266364283864284,False,False,True,False,4,7.89
53.0,Không xác định,4.0,13.5,6.0,4.0,4.0,Nội thất cao cấp,0.1367924528301886,10,0.2962962962962963,5.3,6.496365085411303,6.776358363858364,False,False,False,True,4,7.25
52.0,Không xác định,4.0,13.0,10.0,5.5,7.0,Nội thất đầy đủ,0.2557692307692308,15,0.3076923076923077,3.466666666666667,9.367828647372884,7.186852728468114,False,False,True,False,4,13.3
16.0,Không xác định,3.3,5.0,2.0,2.0,3.0,Nội thất đầy đủ,0.1675,4,0.6599999999999999,4.0,6.496365085411303,6.266364283864284,False,False,True,False,4,2.68
150.0,Không xác định,5.0,30.0,6.0,5.5,1.3888888888888888,Không xác định,0.0133333333333333,11,0.1666666666666666,13.636363636363637,6.398008547008547,6.542857753357753,False,True,False,False,4,2.0
20.0,Không xác định,2.480694691784169,8.06225774829855,2.0,2.0,2.0,Không xác định,0.15495,4,0.3076923076923076,5.0,6.496365085411303,7.57881339031339,False,False,True,False,4,3.099
44.0,Không xác định,4.0,11.0,2.0,3.0,1.2222222222222223,Không xác định,0.1159090909090909,5,0.3636363636363636,8.8,6.496365085411303,6.820469663395588,False,False,True,False,4,5.1
57.0,Không xác định,4.6,12.0,4.0,3.0,3.0,Không xác định,0.1043859649122807,7,0.3833333333333333,8.142857142857142,6.496365085411303,7.176403418803418,False,False,True,False,4,5.95
74.0,Đông Nam,4.5,17.0,4.0,5.0,2.0,Nội thất cao cấp,0.0763513513513513,9,0.2647058823529412,8.222222222222221,6.496365085411303,4.660986935286934,False,False,True,False,4,5.65
66.2,Không xác định,4.4,15.0,3.0,4.0,3.0,Nội thất cao cấp,0.1049848942598187,7,0.2933333333333333,9.457142857142856,6.496365085411303,7.866659453584309,False,True,False,False,4,6.95
50.0,Không xác định,3.6,14.0,2.0,2.0,2.0,Nội thất đầy đủ,0.104,4,0.2571428571428572,12.5,6.496365085411303,7.093097076534576,False,False,True,False,4,5.2
35.0,Không xác định,3.5,10.0,2.0,2.0,1.0,Hoàn thiện cơ bản,0.1628571428571428,4,0.35,8.75,6.496365085411303,7.475523171889838,False,False,True,False,4,5.7
86.4,Không xác định,4.0,16.6,1.0,2.0,4.800000000000001,Không xác định,0.03125,3,0.2409638554216867,28.8,6.496365085411303,6.398008547008547,False,True,False,False,3,2.7
63.0,Không xác định,4.2,15.0,2.0,2.0,1.0,Không xác định,0.1055555555555555,4,0.28,15.75,6.496365085411303,6.137671425796426,False,False,True,False,4,6.65
24.0,Không xác định,3.0,8.0,2.0,2.0,1.0,Không xác định,0.1625,4,0.375,6.0,6.496365085411303,6.276877670940171,False,True,False,False,4,3.9
75.0,Không xác định,5.0,15.0,4.0,4.0,4.0,Nội thất cao cấp,0.1066666666666666,8,0.3333333333333333,9.375,6.496365085411303,7.658193951347797,False,True,False,False,4,8.0
66.0,Không xác định,5.0,14.0,3.0,3.0,3.0,Nội thất cao cấp,0.1363636363636363,6,0.3571428571428571,11.0,6.496365085411303,6.792954460470085,False,True,False,False,4,9.0
55.0,Không xác định,5.5,10.0,4.0,5.0,4.0,Nội thất đầy đủ,0.1123636363636363,9,0.55,6.111111111111111,6.496365085411303,5.928127662460995,False,False,True,False,4,6.18
31.0,Không xác định,3.088439984597651,10.037429949942364,3.0,3.0,3.0,Nội thất cao cấp,0.1548387096774193,6,0.3076923076923077,5.166666666666667,6.496365085411303,6.820469663395588,False,False,True,False,4,4.8
80.0,Không xác định,5.0,16.0,4.0,4.0,1.1111111111111112,Nội thất cao cấp,0.125,8,0.3125,10.0,6.496365085411303,9.728699368264586,False,True,False,False,4,10.0
55.0,Đông Bắc,3.5,11.0,3.0,3.0,1.0185185185185184,Hoàn thiện cơ bản,0.09,6,0.3181818181818182,9.166666666666666,6.496365085411303,8.387476495726496,False,False,True,False,4,4.95
140.0,Tây,5.0,28.0,2.0,1.0,3.888888888888889,Không xác định,0.0085714285714285,3,0.1785714285714285,46.66666666666666,3.3314862666998586,4.893338081671415,False,False,True,False,3,1.2
18.0,Không xác định,3.0,6.0,3.0,3.0,3.0,Không xác định,0.1416666666666666,6,0.5,3.0,6.496365085411303,6.0320934990935,False,False,True,False,4,2.55
62.0,Không xác định,6.0,10.333333333333334,3.0,2.0,1.148148148148148,Không xác định,0.082258064516129,5,0.5806451612903225,12.4,6.496365085411303,4.9922083961789845,False,False,True,False,4,5.1
126.0,Không xác định,7.0,18.0,2.0,1.0,3.5,Không xác định,0.0555555555555555,3,0.3888888888888889,42.0,6.496365085411303,6.137671425796426,False,True,False,False,4,7.0
90.0,Đông Bắc,5.0,18.0,3.0,4.0,3.0,Nội thất đầy đủ,0.05,7,0.2777777777777778,12.857142857142858,5.556583445793972,6.552314266929652,False,True,False,False,4,4.5
40.0,Tây Bắc,4.0,10.0,2.0,4.0,4.0,Không xác định,0.145,6,0.4,6.666666666666667,6.496365085411303,5.928127662460995,False,False,True,False,4,5.8
114.0,Không xác định,5.922577401513895,19.24837655492016,6.0,6.0,1.0555555555555556,Nội thất đầy đủ,0.0614035087719298,12,0.3076923076923076,9.5,6.496365085411303,7.433289784289784,False,False,False,True,4,7.0
108.0,Không xác định,4.0,27.0,6.0,5.5,4.0,Nội thất cao cấp,0.0916666666666666,11,0.1481481481481481,9.818181818181818,6.496365085411303,6.94077251808021,False,False,True,False,4,9.9
140.0,Không xác định,4.0,35.0,8.0,5.5,1.0,Hoàn thiện cơ bản,0.125,13,0.1142857142857142,10.76923076923077,6.496365085411303,5.246946818613485,False,True,False,False,4,17.5
45.0,Không xác định,2.0,22.0,2.0,2.0,1.25,Hoàn thiện cơ bản,0.0666666666666666,4,0.0909090909090909,11.25,6.496365085411303,6.098672364672365,False,False,True,False,4,3.0
30.0,Không xác định,3.0,10.0,4.0,2.0,4.0,Nội thất đầy đủ,0.165,6,0.3,5.0,6.496365085411303,6.051920733388475,False,False,True,False,4,4.95
65.0,Không xác định,4.0,16.0,3.0,2.0,3.0,Nội thất cao cấp,0.0615384615384615,5,0.25,13.0,6.496365085411303,5.697912393162393,False,False,True,False,4,4.0
64.0,Không xác định,4.0,16.0,7.0,5.0,4.0,Nội thất đầy đủ,0.1015625,12,0.25,5.333333333333333,6.496365085411303,5.697912393162393,False,False,False,True,4,6.5
67.0,Không xác định,3.0,21.0,3.0,4.0,4.0,Không xác định,0.126865671641791,7,0.1428571428571428,9.571428571428571,6.496365085411303,7.475523171889838,False,False,True,False,4,8.5
100.0,Bắc,5.0,20.0,4.0,5.0,3.0,Hoàn thiện cơ bản,0.144,9,0.25,11.11111111111111,6.496365085411303,9.276669040835706,False,True,False,False,4,14.4
53.2,Tây Bắc,4.2,15.0,3.0,4.0,1.0,Không xác định,0.1069548872180451,7,0.28,7.6,6.496365085411303,5.887433153951672,False,False,False,True,4,5.69
71.0,Bắc,4.6,16.0,4.0,5.0,4.0,Hoàn thiện cơ bản,0.0885915492957746,9,0.2875,7.888888888888889,6.496365085411303,5.111358015000872,False,False,True,False,4,6.29
40.0,Đông,4.0,10.0,3.0,3.0,3.0,Nội thất đầy đủ,0.1,6,0.4,6.666666666666667,6.496365085411303,5.219528182028181,False,False,True,False,4,4.0
81.0,Không xác định,4.992301766027063,16.22498073958795,2.0,2.0,2.25,Không xác định,0.0925925925925925,4,0.3076923076923078,20.25,6.496365085411303,7.606695636527216,False,False,True,False,4,7.5
30.0,Không xác định,3.4,9.0,2.0,2.0,1.0,Không xác định,0.13,4,0.3777777777777777,7.5,6.496365085411303,6.820469663395588,False,False,True,False,4,3.9
65.0,Không xác định,4.47213595499958,14.534441853748632,3.0,3.0,1.2037037037037035,Không xác định,0.1,6,0.3076923076923077,10.833333333333334,6.496365085411303,6.266364283864284,False,False,True,False,4,6.5
128.5,Không xác định,10.88,18.46,2.0,2.0,3.5694444444444446,Không xác định,0.0303501945525291,4,0.5893824485373781,32.125,6.496365085411303,3.51800231000231,False,True,False,False,4,3.9
71.0,Không xác định,4.0,17.75,4.0,5.0,5.0,Nội thất cao cấp,0.3070422535211268,9,0.2253521126760563,7.888888888888889,9.367828647372884,10.536090672612412,False,True,False,False,4,21.8
45.0,Không xác định,4.4,10.0,4.0,5.0,4.0,Nội thất đầy đủ,0.1955555555555555,9,0.44,5.0,6.496365085411303,6.953664968973188,False,False,True,False,4,8.8
40.0,Tây,4.0,10.0,2.0,1.0,1.1111111111111112,Hoàn thiện cơ bản,0.12,3,0.4,13.333333333333334,6.496365085411303,6.010573645340636,False,False,True,False,4,4.8
64.0,Bắc,4.0,16.0,3.0,2.0,1.0,Nội thất cao cấp,0.06171875,5,0.25,12.8,6.496365085411303,5.111502849002848,False,False,True,False,4,3.95
40.0,Không xác định,4.0,20.0,2.0,2.0,1.0,Không xác định,0.0849999999999999,4,0.2,10.0,6.496365085411303,6.763887925845672,False,False,True,False,4,3.4
39.0,Không xác định,4.7,8.0,2.0,2.0,1.0833333333333333,Không xác định,0.0807692307692307,4,0.5875,9.75,6.496365085411303,6.050771422309884,False,False,True,False,4,3.15
14.0,Không xác định,2.075498086651084,6.745368781616021,1.0,1.0,1.0,Không xác định,0.0528571428571428,2,0.3076923076923077,7.0,6.496365085411303,5.111358015000872,False,False,True,False,3,0.74
100.0,Không xác định,4.0,25.0,2.0,2.0,1.0,Hoàn thiện cơ bản,0.143,4,0.16,25.0,6.496365085411303,6.763887925845672,False,True,False,False,4,14.3
52.0,Không xác định,4.5,11.555555555555555,3.0,4.0,5.0,Nội thất đầy đủ,0.1913461538461538,7,0.3894230769230769,7.428571428571429,9.367828647372884,10.536090672612412,False,False,True,False,4,9.95
60.0,Không xác định,4.296689244236597,13.964240043768942,5.0,5.0,1.0,Không xác định,0.125,10,0.3076923076923076,6.0,6.496365085411303,8.083796050692603,False,True,False,False,4,7.5
15.0,Nam,4.4,4.0,2.0,2.0,3.0,Hoàn thiện cơ bản,0.1699999999999999,4,1.1,3.75,6.496365085411303,6.759262108262107,False,False,True,False,4,2.55
45.0,Đông,4.0,11.0,2.0,2.0,2.0,Không xác định,0.11,4,0.3636363636363636,11.25,6.496365085411303,6.010573645340636,False,True,False,False,4,4.95
45.0,Không xác định,9.0,5.0,3.0,4.0,4.0,Nội thất đầy đủ,0.1753333333333333,7,1.8,6.428571428571429,6.496365085411303,7.606695636527216,False,False,True,False,4,7.89
20.0,Không xác định,2.480694691784169,8.06225774829855,2.0,2.0,1.0,Không xác định,0.15,4,0.3076923076923076,5.0,6.496365085411303,7.606695636527216,False,False,True,False,4,3.0
35.0,Không xác định,3.0,12.0,2.0,1.0,1.0,Hoàn thiện cơ bản,0.1171428571428571,3,0.25,11.666666666666666,6.496365085411303,6.137671425796426,False,True,False,False,4,4.1
100.0,Không xác định,5.0,20.0,4.0,3.0,1.0,Nội thất cao cấp,0.01,7,0.25,14.285714285714286,3.3314862666998586,4.339454273504273,False,True,False,False,4,1.0
47.0,Không xác định,3.802832952094854,12.359207094308276,3.0,3.0,1.0,Không xác định,0.1125531914893617,6,0.3076923076923076,7.833333333333333,6.953316387316388,5.906255341880343,False,False,True,False,4,5.29
66.2,Tây,4.11,17.0,2.0,1.0,1.0,Hoàn thiện cơ bản,0.0415407854984894,3,0.2417647058823529,22.066666666666663,3.9710731244064577,5.510458430458431,False,False,True,False,4,2.75
60.0,Không xác định,4.0,15.0,2.0,2.0,2.0,Nội thất cao cấp,0.095,4,0.2666666666666666,15.0,6.496365085411303,6.010573645340636,False,False,True,False,4,5.7
38.0,Không xác định,3.4194016570604413,11.113055385446437,3.0,3.0,1.0,Không xác định,0.2342105263157894,6,0.3076923076923076,6.333333333333333,9.367828647372884,7.545272364672365,False,False,True,False,4,8.9
64.0,Không xác định,4.0,15.0,5.0,6.0,4.0,Không xác định,0.1234375,11,0.2666666666666666,5.818181818181818,6.496365085411303,6.953664968973188,False,False,True,False,4,7.9
39.0,Không xác định,5.0,8.0,2.0,2.0,2.0,Nội thất đầy đủ,0.0987179487179487,4,0.625,9.75,6.496365085411303,6.953664968973188,False,False,True,False,4,3.85
40.0,Đông Nam,3.8,10.526315789473683,4.0,3.0,4.0,Nội thất đầy đủ,0.15625,7,0.361,5.714285714285714,9.367828647372884,6.398008547008547,False,False,True,False,4,6.25
120.0,Không xác định,6.076436202501999,19.7484176581315,7.0,5.0,1.0,Không xác định,0.1291666666666666,12,0.3076923076923076,10.0,3.9710731244064577,5.4425511441963055,False,True,False,False,4,15.5
24.0,Không xác định,2.7,9.0,2.0,1.0,2.0,Hoàn thiện cơ bản,0.0825,3,0.3,8.0,6.496365085411303,6.949120160884867,False,False,True,False,4,1.98
56.8,Không xác định,6.8,9.0,3.0,2.0,3.0,Không xác định,0.204225352112676,5,0.7555555555555555,11.36,6.496365085411303,6.051920733388475,False,False,True,False,4,11.6
64.0,Tây Bắc,4.0,16.0,5.0,4.0,4.0,Nội thất cao cấp,0.1328125,9,0.25,7.111111111111111,6.496365085411303,6.214878561253561,False,True,False,False,4,8.5
22.0,Không xác định,2.601774542351964,8.455767262643882,2.0,2.0,1.0,Không xác định,0.1545454545454545,4,0.3076923076923077,5.5,6.496365085411303,6.641274281274282,False,False,True,False,4,3.4
42.0,Không xác định,3.5,12.0,4.0,4.0,3.0,Nội thất cao cấp,0.1857142857142857,8,0.2916666666666667,5.25,6.496365085411303,7.093097076534576,False,False,True,False,4,7.8
64.0,Không xác định,4.0,16.0,4.0,4.0,4.0,Không xác định,0.13203125,8,0.25,8.0,6.496365085411303,6.763887925845672,False,False,True,False,4,8.45
42.0,Không xác định,4.0,11.0,3.0,3.0,3.0,Nội thất đầy đủ,0.1785714285714285,6,0.3636363636363636,7.0,6.496365085411303,8.025048064353948,False,False,True,False,4,7.5
52.0,Không xác định,4.6,11.0,3.0,3.0,1.0,Không xác định,0.1980769230769231,6,0.4181818181818181,8.666666666666666,6.496365085411303,7.093097076534576,False,False,True,False,4,10.3
58.5,Không xác định,4.85,12.0,4.0,6.0,1.0,Không xác định,0.1333333333333333,10,0.4041666666666666,5.85,6.496365085411303,7.606695636527216,False,False,True,False,4,7.8
52.0,Tây,4.0,13.0,5.0,3.0,4.0,Nội thất cao cấp,0.1173076923076923,8,0.3076923076923077,6.5,6.496365085411303,5.312099820618339,False,True,False,False,4,6.1
17.0,Đông Bắc,3.8,5.0,3.0,3.0,3.0,Hoàn thiện cơ bản,0.1588235294117647,6,0.76,2.833333333333333,6.496365085411303,7.093097076534576,False,False,True,False,4,2.7
57.0,Không xác định,4.187894642712677,13.6106575888162,4.0,4.0,1.0,Không xác định,0.1224561403508772,8,0.3076923076923077,7.125,6.496365085411303,6.137671425796426,False,False,True,False,4,6.98
32.0,Không xác định,4.0,8.0,2.0,2.0,2.0,Nội thất đầy đủ,0.15,4,0.5,8.0,6.496365085411303,6.792954460470085,False,False,True,False,4,4.8
22.5,Không xác định,4.5,5.0,2.0,2.0,1.0,Nội thất cao cấp,0.0288888888888888,4,0.9,5.625,6.496365085411303,5.359973870573871,False,False,True,False,4,0.65
30.0,Không xác định,3.0,10.0,2.0,2.0,1.0,Không xác định,0.125,4,0.3,7.5,6.496365085411303,5.928127662460995,False,False,False,True,4,3.75
50.0,Không xác định,3.922322702763681,12.747548783981962,2.0,2.0,2.0,Hoàn thiện cơ bản,0.0498,4,0.3076923076923077,12.5,9.367828647372884,6.397863247863248,False,False,True,False,0,2.49
50.0,Không xác định,3.5,14.0,4.0,4.0,4.0,Nội thất cao cấp,0.1876,8,0.25,6.25,6.496365085411303,6.953664968973188,False,False,True,False,4,9.38
20.0,Không xác định,2.480694691784169,8.06225774829855,2.0,2.0,1.0,Không xác định,0.22,4,0.3076923076923076,5.0,6.496365085411303,7.442778641111975,False,False,True,False,4,4.4
39.0,Không xác định,3.8,11.0,4.0,4.0,4.0,Nội thất cao cấp,0.1948717948717948,8,0.3454545454545454,4.875,6.496365085411303,6.542857753357753,False,False,True,False,4,7.6
60.0,Không xác định,4.296689244236597,13.964240043768942,3.0,3.0,1.1111111111111112,Không xác định,0.0666666666666666,6,0.3076923076923076,10.0,6.496365085411303,6.276877670940171,False,False,True,False,4,4.0
56.0,Không xác định,4.150996173302167,13.490737563232042,3.0,3.0,3.0,Không xác định,0.0464285714285714,6,0.3076923076923077,9.333333333333334,5.403539031339032,6.398008547008547,False,False,True,False,4,2.6
51.5,Đông Nam,4.19,12.5,2.0,2.0,1.0,Không xác định,0.0679611650485436,4,0.3352,12.875,6.496365085411303,5.219528182028181,False,False,True,False,4,3.5
36.0,Không xác định,3.6,10.0,5.0,3.0,4.0,Hoàn thiện cơ bản,0.1888888888888888,8,0.36,4.5,6.496365085411303,7.093097076534576,False,False,True,False,4,6.8
57.7,Không xác định,4.0,14.0,2.0,2.0,1.602777777777778,Không xác định,0.0736568457538994,4,0.2857142857142857,14.425,6.496365085411303,5.780818091168091,False,False,True,False,4,4.25
37.0,Không xác định,3.374109569147893,10.965856099730654,2.0,2.0,1.0277777777777777,Không xác định,0.0918918918918918,4,0.3076923076923076,9.25,6.496365085411303,6.083796050692603,False,False,True,False,4,3.4
54.0,Không xác định,4.076197322920545,13.24764129949177,2.0,2.0,1.5,Nội thất đầy đủ,0.0701851851851851,4,0.3076923076923077,13.5,6.496365085411303,5.2299564509564505,False,False,False,True,4,3.79
58.0,Không xác định,4.0,14.0,4.0,4.0,1.0,Không xác định,0.1172413793103448,8,0.2857142857142857,7.25,6.496365085411303,6.266364283864284,False,False,True,False,4,6.8
110.0,Không xác định,9.0,12.22222222222222,6.0,5.5,8.0,Nội thất đầy đủ,0.1627272727272727,11,0.7363636363636366,10.0,9.367828647372884,7.995865016209845,False,False,True,False,4,17.9
80.0,Nam,5.0,16.0,2.0,2.0,3.0,Hoàn thiện cơ bản,0.053125,4,0.3125,20.0,2.8123211396011394,3.657887902695595,False,False,False,True,4,4.25
51.0,Không xác định,5.0,10.0,3.0,2.0,2.0,Không xác định,0.0705882352941176,5,0.5,10.2,6.496365085411303,5.4193894993895,False,False,True,False,4,3.6
72.0,Không xác định,6.0,12.0,4.0,4.0,1.0,Không xác định,0.2055555555555555,8,0.5,9.0,6.496365085411303,7.442778641111975,False,False,True,False,4,14.8
62.7,Đông Nam,4.08,16.5,1.0,1.0,1.0,Nội thất đầy đủ,0.0669856459330143,2,0.2472727272727272,31.35,3.3314862666998586,6.502314266929651,False,True,False,False,4,4.2
10.0,Đông,1.7541160386140584,5.70087712549569,2.0,1.0,3.0,Hoàn thiện cơ bản,0.188,3,0.3076923076923077,3.333333333333333,6.496365085411303,7.468589258653089,False,False,True,False,4,1.88
80.0,Không xác định,4.9613893835683385,16.1245154965971,2.0,2.0,2.2222222222222223,Không xác định,0.015625,4,0.3076923076923077,20.0,3.9710731244064577,5.001255341880341,False,False,True,False,4,1.25
76.0,Không xác định,4.5,16.88888888888889,4.0,4.0,1.0555555555555556,Không xác định,0.081578947368421,8,0.2664473684210526,9.5,6.496365085411303,8.505627670940171,False,True,False,False,4,6.2
52.0,Không xác định,4.0,13.0,3.0,3.0,1.0,Không xác định,0.0903846153846153,6,0.3076923076923077,8.666666666666666,6.496365085411303,5.934449192782527,False,False,True,False,4,4.7
96.0,Không xác định,4.0,24.0,3.0,3.0,2.0,Nội thất cao cấp,0.0145833333333333,6,0.1666666666666666,16.0,6.496365085411303,3.52450328731098,False,False,True,False,4,1.4
90.0,Không xác định,5.0,10.0,6.0,4.0,3.0,Nội thất đầy đủ,0.11,10,0.5,9.0,6.496365085411303,8.025048064353948,False,False,True,False,4,9.9
64.0,Không xác định,4.0,14.0,2.0,2.0,2.0,Nội thất đầy đủ,0.075,4,0.2857142857142857,16.0,6.496365085411303,6.792954460470085,False,False,True,False,4,4.8
77.0,Không xác định,5.0,15.0,3.0,3.0,1.0,Nội thất đầy đủ,0.0844155844155844,6,0.3333333333333333,12.833333333333334,6.496365085411303,6.820469663395588,False,False,True,False,4,6.5
42.0,Không xác định,4.0,11.0,9.0,5.5,4.0,Nội thất đầy đủ,0.2095238095238095,14,0.3636363636363636,3.0,6.496365085411303,7.093097076534576,False,False,True,False,4,8.8
57.0,Không xác định,4.0,14.25,3.0,3.0,3.0,Nội thất đầy đủ,0.1263157894736842,6,0.2807017543859649,9.5,6.496365085411303,6.7880993080993095,False,False,True,False,4,7.2
75.0,Không xác định,5.0,15.0,10.0,5.5,5.0,Không xác định,0.2266666666666666,15,0.3333333333333333,5.0,6.496365085411303,6.641274281274282,False,False,True,False,4,17.0
98.0,Không xác định,6.0,16.2,3.0,2.0,3.0,Không xác định,0.0709183673469387,5,0.3703703703703704,19.6,6.496365085411303,7.176403418803418,False,False,True,False,4,6.95
70.0,Không xác định,4.0,18.0,1.0,1.0,1.0,Không xác định,0.11,2,0.2222222222222222,35.0,6.496365085411303,6.010573645340636,False,True,False,False,4,7.7
88.0,Tây Bắc,4.0,22.0,3.0,2.0,2.0,Nội thất cao cấp,0.04375,5,0.1818181818181818,17.6,3.9710731244064577,5.294449192782526,False,True,False,False,4,3.85
44.0,Không xác định,4.0,11.0,2.0,2.0,1.2222222222222223,Không xác định,0.0909090909090909,4,0.3636363636363636,11.0,6.496365085411303,5.697912393162393,False,False,True,False,4,4.0
68.0,Đông Nam,4.0,17.0,6.0,5.5,6.0,Nội thất cao cấp,0.1897058823529411,11,0.2352941176470588,6.181818181818182,6.496365085411303,7.866659453584309,False,False,True,False,4,12.9
60.0,Không xác định,4.0,15.0,3.0,2.0,2.0,Nội thất cao cấp,0.0566666666666666,5,0.2666666666666666,12.0,6.496365085411303,5.359973870573871,False,True,False,False,4,3.4
59.5,Không xác định,3.5,17.0,3.0,2.0,1.0,Nội thất đầy đủ,0.0428571428571428,5,0.2058823529411764,11.9,6.496365085411303,3.51800231000231,False,False,True,False,3,2.55
68.0,Không xác định,4.0,17.0,5.0,4.0,4.0,Không xác định,0.113235294117647,9,0.2352941176470588,7.555555555555555,6.496365085411303,6.953664968973188,False,False,True,False,4,7.7
88.0,Không xác định,4.0,23.0,4.0,4.0,4.0,Nội thất đầy đủ,0.1045454545454545,8,0.1739130434782608,11.0,6.496365085411303,6.137671425796426,False,True,False,False,4,9.2
99.0,Tây Bắc,6.0,16.5,6.0,5.5,3.0,Hoàn thiện cơ bản,0.1191919191919192,11,0.3636363636363636,9.0,6.496365085411303,7.093097076534576,False,False,False,True,4,11.8
43.0,Không xác định,3.5,11.0,3.0,3.0,2.0,Không xác định,0.1088372093023255,6,0.3181818181818182,7.166666666666667,6.496365085411303,6.770720390720391,False,False,True,False,4,4.68
65.0,Không xác định,4.47213595499958,14.534441853748632,6.0,5.5,1.0,Không xác định,0.1523076923076923,11,0.3076923076923077,5.909090909090909,6.496365085411303,7.093097076534576,False,False,True,False,4,9.9
66.0,Không xác định,4.1,16.097560975609756,3.0,3.0,1.2222222222222223,Không xác định,0.0416666666666666,6,0.2546969696969697,11.0,3.9710731244064577,5.510458430458431,False,False,True,False,4,2.75
103.0,Không xác định,5.0,20.85,3.0,2.0,2.0,Không xác định,0.0220388349514563,5,0.2398081534772182,20.6,3.9710731244064577,3.9465042735042735,False,True,False,False,4,2.27
13.0,Không xác định,2.0,6.5,1.0,1.0,1.0,Không xác định,0.1653846153846153,2,0.3076923076923077,6.5,6.496365085411303,6.266364283864284,False,False,True,False,4,2.15
170.0,Không xác định,6.0,16.0,3.0,3.0,3.0,Không xác định,0.0152941176470588,6,0.375,28.33333333333333,2.8123211396011394,3.657887902695595,True,False,False,False,2,2.6
18.0,Không xác định,2.0,9.0,2.0,3.0,1.0,Không xác định,0.0833333333333333,5,0.2222222222222222,3.6,6.496365085411303,6.11952787952788,False,False,True,False,4,1.5
32.0,Không xác định,3.2,10.0,2.0,2.0,2.0,Nội thất đầy đủ,0.128125,4,0.32,8.0,6.496365085411303,6.759262108262107,False,False,True,False,4,4.1
32.0,Không xác định,3.2,10.0,2.0,2.0,2.0,Nội thất cao cấp,0.105625,4,0.32,8.0,6.496365085411303,7.866659453584309,False,False,True,False,4,3.38
63.0,Không xác định,4.402796314232057,14.309088021254183,3.0,3.0,3.0,Không xác định,0.1555555555555555,6,0.3076923076923077,10.5,6.953316387316388,6.272505341880342,False,True,False,False,4,9.8
17.0,Bắc,4.0,4.0,2.0,2.0,2.0,Nội thất đầy đủ,0.1352941176470588,4,1.0,4.25,6.496365085411303,6.953664968973188,False,False,True,False,4,2.3
80.0,Không xác định,4.0,20.0,4.0,4.0,5.0,Nội thất cao cấp,0.1149999999999999,8,0.2,10.0,6.496365085411303,5.928127662460995,False,False,True,False,4,9.2
60.0,Đông,3.5,13.0,4.0,3.0,3.0,Nội thất đầy đủ,0.0891666666666666,7,0.2692307692307692,8.571428571428571,6.496365085411303,5.928127662460995,False,True,False,False,4,5.35
70.0,Không xác định,6.5,10.76923076923077,2.0,2.0,1.9444444444444444,Không xác định,0.0528571428571428,4,0.6035714285714285,17.5,6.496365085411303,5.701541748849442,False,True,False,False,4,3.7
20.0,Không xác định,2.480694691784169,8.06225774829855,2.0,2.0,3.0,Không xác định,0.24,4,0.3076923076923076,5.0,6.496365085411303,7.57881339031339,False,False,True,False,4,4.8
16.0,Không xác định,2.6,7.2,1.0,1.0,2.0,Không xác định,0.41875,2,0.3611111111111111,8.0,6.496365085411303,7.475523171889838,False,True,False,False,4,6.7
96.0,Không xác định,5.43492976389406,17.663521732655695,3.0,2.0,1.7777777777777777,Nội thất đầy đủ,0.0208333333333333,5,0.3076923076923077,19.2,3.3314862666998586,3.635724596391263,False,True,False,False,4,2.0
55.0,Đông,4.2,12.5,5.0,4.0,5.0,Nội thất cao cấp,0.1908909090909091,9,0.336,6.111111111111111,6.496365085411303,7.606695636527216,False,False,True,False,4,10.499
32.0,Không xác định,4.0,8.0,4.0,3.0,2.0,Nội thất đầy đủ,0.069375,7,0.5,4.571428571428571,6.496365085411303,5.297662465594669,False,False,True,False,3,2.22
71.0,Không xác định,4.4,16.1,3.0,2.0,1.3148148148148149,Không xác định,0.0577464788732394,5,0.2732919254658385,14.2,3.9710731244064577,6.398008547008547,False,False,True,False,4,4.1
45.0,Không xác định,3.721042037676254,12.093386622447824,4.0,3.0,4.0,Nội thất cao cấp,0.1322222222222222,7,0.3076923076923077,6.428571428571429,6.496365085411303,6.542857753357753,False,False,True,False,4,5.95
93.0,Đông,4.4,20.0,2.0,1.0,2.583333333333333,Hoàn thiện cơ bản,0.025268817204301,3,0.22,31.0,3.3314862666998586,4.768699368264585,False,False,True,False,4,2.35
30.0,Không xác định,3.6,8.0,3.0,2.0,3.0,Không xác định,0.15,5,0.45,6.0,6.496365085411303,6.900530814215024,False,False,True,False,4,4.5
110.0,Không xác định,5.6,22.0,2.0,2.0,1.0,Hoàn thiện cơ bản,0.0818181818181818,4,0.2545454545454545,27.5,6.496365085411303,6.398008547008547,False,False,True,False,4,9.0
33.0,Không xác định,6.5,5.0,2.0,2.0,2.0,Nội thất đầy đủ,0.1042424242424242,4,1.3,8.25,6.496365085411303,7.468589258653089,False,False,True,False,4,3.44
64.0,Không xác định,4.0,16.0,5.0,5.0,3.0,Nội thất cao cấp,0.1125,10,0.25,6.4,6.496365085411303,5.697912393162393,False,False,True,False,4,7.2
