iter	Passed	Remaining
1674	13119	1198
1675	13124	1190
1676	13131	1182
1677	13137	1174
1678	13142	1166
1679	13148	1158
1680	13152	1150
1681	13158	1142
1682	13163	1134
1683	13169	1126
1684	13174	1118
1685	13179	1110
1686	13184	1101
1687	13190	1093
1688	13195	1085
1689	13200	1077
1690	13206	1069
1691	13211	1061
1692	13221	1054
1693	13226	1046
1694	13232	1038
1695	13237	1030
1696	13245	1022
1697	13250	1014
1698	13256	1006
1699	13261	998
1700	13266	990
1701	13272	982
1702	13277	974
1703	13282	966
1704	13287	958
1705	13292	950
1706	13298	942
1707	13305	934
1708	13311	926
1709	13318	919
1710	13324	911
1711	13333	903
1712	13340	895
1713	13346	887
1714	13353	879
1715	13365	872
1716	13378	864
1717	13386	857
1718	13393	849
1719	13399	841
1720	13405	833
1721	13411	825
1722	13416	817
1723	13422	809
1724	13426	801
1725	13432	793
1726	13439	785
1727	13445	778
1728	13451	770
1729	13464	762
1730	13474	755
1731	13484	747
1732	13491	739
1733	13498	731
1734	13504	723
1735	13509	715
1736	13515	708
1737	13521	700
1738	13526	692
1739	13534	684
1740	13544	676
1741	13555	669
1742	13568	661
1743	13586	654
1744	13616	647
1745	13638	640
1746	13653	633
1747	13670	625
1748	13689	618
1749	13723	611
1750	13737	604
1751	13753	596
1752	13769	589
1753	13785	581
1754	13798	573
1755	13815	566
1756	13824	558
1757	13839	551
1758	13857	543
1759	13878	536
1760	13891	528
1761	13908	520
1762	13929	513
1763	13944	505
1764	13963	498
1765	13980	490
1766	14003	483
1767	14028	476
1768	14051	468
1769	14065	460
1770	14078	453
1771	14087	445
1772	14095	437
1773	14106	429
1774	14115	421
1775	14124	413
1776	14135	405
1777	14145	397
1778	14155	389
1779	14165	382
1780	14175	374
1781	14180	366
1782	14186	358
1783	14192	350
1784	14205	342
1785	14213	334
1786	14220	326
1787	14227	318
1788	14234	310
1789	14241	302
1790	14247	294
1791	14254	286
1792	14260	278
1793	14267	270
1794	14272	262
1795	14278	254
1796	14284	246
1797	14291	238
1798	14297	230
1799	14302	222
1800	14309	214
1801	14315	206
1802	14320	198
1803	14326	190
1804	14333	182
1805	14339	174
1806	14344	166
1807	14350	158
1808	14357	150
1809	14362	142
1810	14369	134
1811	14374	126
1812	14380	118
1813	14386	111
1814	14395	103
1815	14401	95
1816	14407	87
1817	14414	79
1818	14419	71
1819	14425	63
1820	14430	55
1821	14443	47
1822	14450	39
1823	14456	31
1824	14463	23
1825	14470	15
1826	14482	7
1827	14491	0
